################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# quarks_eos_file_name = ../eos.mft.qcd.NUC/MFT.QCD.B_100_XI_0.0015.FULL.NUC.csv
# hadrons_eos_file_name = ../eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=645.01543742, sup_limit=2373.6653975955555)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=2373.6653975955555)
#
# Transition pressure (hadrons) = [ 40.72349004 MeV/fm3] = [6.5246251e34 erg/cm3]
# Transition pressure (quarks) = [ 40.72349004] = [6.5246251e34 erg/cm3]
#
################################################################################
# rho, pressure, chem_potential
1.323710e+16, 1.116780e+36, 2.696363e-03
1.319704e+16, 1.112513e+36, 2.694038e-03
1.315705e+16, 1.108254e+36, 2.691714e-03
1.311719e+16, 1.104011e+36, 2.689389e-03
1.307733e+16, 1.099768e+36, 2.687064e-03
1.303767e+16, 1.095548e+36, 2.684739e-03
1.299802e+16, 1.091329e+36, 2.682414e-03
1.295849e+16, 1.087124e+36, 2.680089e-03
1.291903e+16, 1.082927e+36, 2.677764e-03
1.287964e+16, 1.078738e+36, 2.675439e-03
1.284038e+16, 1.074565e+36, 2.673114e-03
1.280112e+16, 1.070392e+36, 2.670789e-03
1.276205e+16, 1.066241e+36, 2.668464e-03
1.272299e+16, 1.062091e+36, 2.666139e-03
1.268405e+16, 1.057955e+36, 2.663814e-03
1.264519e+16, 1.053828e+36, 2.661489e-03
1.260638e+16, 1.049707e+36, 2.659164e-03
1.256772e+16, 1.045603e+36, 2.656840e-03
1.252907e+16, 1.041500e+36, 2.654515e-03
1.249058e+16, 1.037416e+36, 2.652190e-03
1.245212e+16, 1.033336e+36, 2.649865e-03
1.241376e+16, 1.029267e+36, 2.647540e-03
1.237550e+16, 1.025210e+36, 2.645215e-03
1.233726e+16, 1.021156e+36, 2.642890e-03
1.229920e+16, 1.017122e+36, 2.640565e-03
1.226115e+16, 1.013088e+36, 2.638240e-03
1.222323e+16, 1.009071e+36, 2.635915e-03
1.218537e+16, 1.005060e+36, 2.633590e-03
1.214758e+16, 1.001057e+36, 2.631265e-03
1.210992e+16, 9.970698e+35, 2.628940e-03
1.207226e+16, 9.930826e+35, 2.626615e-03
1.203478e+16, 9.891162e+35, 2.624290e-03
1.199733e+16, 9.851522e+35, 2.621965e-03
1.195997e+16, 9.811995e+35, 2.619641e-03
1.192271e+16, 9.772587e+35, 2.617316e-03
1.188546e+16, 9.733194e+35, 2.614991e-03
1.184841e+16, 9.694019e+35, 2.612666e-03
1.181135e+16, 9.654844e+35, 2.610341e-03
1.177443e+16, 9.615815e+35, 2.608016e-03
1.173757e+16, 9.576872e+35, 2.605691e-03
1.170076e+16, 9.537974e+35, 2.603366e-03
1.166410e+16, 9.499264e+35, 2.601041e-03
1.162745e+16, 9.460554e+35, 2.598716e-03
1.159094e+16, 9.422016e+35, 2.596391e-03
1.155449e+16, 9.383538e+35, 2.594066e-03
1.151810e+16, 9.345127e+35, 2.591741e-03
1.148185e+16, 9.306882e+35, 2.589416e-03
1.144560e+16, 9.268637e+35, 2.587091e-03
1.140951e+16, 9.230583e+35, 2.584767e-03
1.137346e+16, 9.192570e+35, 2.582442e-03
1.133749e+16, 9.154639e+35, 2.580117e-03
1.130164e+16, 9.116858e+35, 2.577792e-03
1.126579e+16, 9.079078e+35, 2.575467e-03
1.123012e+16, 9.041500e+35, 2.573142e-03
1.119447e+16, 9.003952e+35, 2.570817e-03
1.115891e+16, 8.966492e+35, 2.568492e-03
1.112346e+16, 8.929177e+35, 2.566167e-03
1.108802e+16, 8.891861e+35, 2.563842e-03
1.105276e+16, 8.854751e+35, 2.561517e-03
1.101751e+16, 8.817669e+35, 2.559192e-03
1.098235e+16, 8.780673e+35, 2.556867e-03
1.094731e+16, 8.743823e+35, 2.554542e-03
1.091227e+16, 8.706972e+35, 2.552217e-03
1.087741e+16, 8.670322e+35, 2.549892e-03
1.084257e+16, 8.633704e+35, 2.547568e-03
1.080780e+16, 8.597164e+35, 2.545243e-03
1.077317e+16, 8.560779e+35, 2.542918e-03
1.073853e+16, 8.524393e+35, 2.540593e-03
1.070406e+16, 8.488195e+35, 2.538268e-03
1.066963e+16, 8.452042e+35, 2.535943e-03
1.063525e+16, 8.415950e+35, 2.533618e-03
1.060103e+16, 8.380029e+35, 2.531293e-03
1.056680e+16, 8.344109e+35, 2.528968e-03
1.053271e+16, 8.308353e+35, 2.526643e-03
1.049869e+16, 8.272666e+35, 2.524318e-03
1.046469e+16, 8.237013e+35, 2.521993e-03
1.043087e+16, 8.201557e+35, 2.519668e-03
1.039705e+16, 8.166102e+35, 2.517343e-03
1.036334e+16, 8.130781e+35, 2.515018e-03
1.032973e+16, 8.095558e+35, 2.512693e-03
1.029611e+16, 8.060336e+35, 2.510369e-03
1.026269e+16, 8.025345e+35, 2.508044e-03
1.022928e+16, 7.990355e+35, 2.505719e-03
1.019595e+16, 7.955460e+35, 2.503394e-03
1.016273e+16, 7.920702e+35, 2.501069e-03
1.012952e+16, 7.885944e+35, 2.498744e-03
1.009648e+16, 7.851376e+35, 2.496419e-03
1.006347e+16, 7.816850e+35, 2.494094e-03
1.003050e+16, 7.782373e+35, 2.491769e-03
9.997697e+15, 7.748080e+35, 2.489444e-03
9.964893e+15, 7.713787e+35, 2.487119e-03
9.932209e+15, 7.679631e+35, 2.484794e-03
9.899609e+15, 7.645571e+35, 2.482469e-03
9.867009e+15, 7.611510e+35, 2.480144e-03
9.834605e+15, 7.577673e+35, 2.477819e-03
9.802209e+15, 7.543846e+35, 2.475495e-03
9.769879e+15, 7.510093e+35, 2.473170e-03
9.737687e+15, 7.476497e+35, 2.470845e-03
9.705496e+15, 7.442902e+35, 2.468520e-03
9.673442e+15, 7.409463e+35, 2.466195e-03
9.641455e+15, 7.376100e+35, 2.463870e-03
9.609471e+15, 7.342741e+35, 2.461545e-03
9.577689e+15, 7.309611e+35, 2.459220e-03
9.545906e+15, 7.276481e+35, 2.456895e-03
9.514195e+15, 7.243431e+35, 2.454570e-03
9.482617e+15, 7.210533e+35, 2.452245e-03
9.451039e+15, 7.177636e+35, 2.449920e-03
9.419598e+15, 7.144893e+35, 2.447595e-03
9.388225e+15, 7.112228e+35, 2.445270e-03
9.356853e+15, 7.079562e+35, 2.442945e-03
9.325680e+15, 7.047125e+35, 2.440620e-03
9.294513e+15, 7.014692e+35, 2.438296e-03
9.263402e+15, 6.982324e+35, 2.435971e-03
9.232440e+15, 6.950124e+35, 2.433646e-03
9.201477e+15, 6.917923e+35, 2.431321e-03
9.170631e+15, 6.885855e+35, 2.428996e-03
9.139874e+15, 6.853887e+35, 2.426671e-03
9.109117e+15, 6.821919e+35, 2.424346e-03
9.078533e+15, 6.790148e+35, 2.422021e-03
9.047982e+15, 6.758412e+35, 2.419696e-03
9.017453e+15, 6.726703e+35, 2.417371e-03
8.987107e+15, 6.695200e+35, 2.415046e-03
8.956761e+15, 6.663697e+35, 2.412721e-03
8.926490e+15, 6.632280e+35, 2.410396e-03
8.896350e+15, 6.601009e+35, 2.408071e-03
8.866211e+15, 6.569739e+35, 2.405746e-03
8.836196e+15, 6.538610e+35, 2.403422e-03
8.806262e+15, 6.507573e+35, 2.401097e-03
8.776328e+15, 6.476535e+35, 2.398772e-03
8.746568e+15, 6.445693e+35, 2.396447e-03
8.716840e+15, 6.414888e+35, 2.394122e-03
8.687125e+15, 6.384097e+35, 2.391797e-03
8.657603e+15, 6.353524e+35, 2.389472e-03
8.628082e+15, 6.322951e+35, 2.387147e-03
8.598616e+15, 6.292442e+35, 2.384822e-03
8.569301e+15, 6.262101e+35, 2.382497e-03
8.539986e+15, 6.231761e+35, 2.380172e-03
8.510767e+15, 6.201530e+35, 2.377847e-03
8.481659e+15, 6.171422e+35, 2.375522e-03
8.452551e+15, 6.141314e+35, 2.373197e-03
8.423577e+15, 6.111358e+35, 2.370872e-03
8.394675e+15, 6.081482e+35, 2.368547e-03
8.365774e+15, 6.051607e+35, 2.366223e-03
8.337043e+15, 6.021924e+35, 2.363898e-03
8.308348e+15, 5.992281e+35, 2.361573e-03
8.279654e+15, 5.962638e+35, 2.359248e-03
8.251163e+15, 5.933224e+35, 2.356923e-03
8.222675e+15, 5.903814e+35, 2.354598e-03
8.194215e+15, 5.874434e+35, 2.352273e-03
8.165935e+15, 5.845256e+35, 2.349948e-03
8.137655e+15, 5.816079e+35, 2.347623e-03
8.109430e+15, 5.786963e+35, 2.345298e-03
8.081357e+15, 5.758017e+35, 2.342973e-03
8.053284e+15, 5.729072e+35, 2.340648e-03
8.025291e+15, 5.700217e+35, 2.338323e-03
7.997426e+15, 5.671504e+35, 2.335998e-03
7.969561e+15, 5.642791e+35, 2.333673e-03
7.941799e+15, 5.614194e+35, 2.331349e-03
7.914141e+15, 5.585713e+35, 2.329024e-03
7.886484e+15, 5.557233e+35, 2.326699e-03
7.858949e+15, 5.528890e+35, 2.324374e-03
7.831500e+15, 5.500642e+35, 2.322049e-03
7.804050e+15, 5.472394e+35, 2.319724e-03
7.776741e+15, 5.444302e+35, 2.317399e-03
7.749499e+15, 5.416287e+35, 2.315074e-03
7.722257e+15, 5.388272e+35, 2.312749e-03
7.695170e+15, 5.360428e+35, 2.310424e-03
7.668137e+15, 5.332645e+35, 2.308099e-03
7.641104e+15, 5.304863e+35, 2.305774e-03
7.614236e+15, 5.277264e+35, 2.303449e-03
7.587412e+15, 5.249714e+35, 2.301124e-03
7.560587e+15, 5.222163e+35, 2.298799e-03
7.533936e+15, 5.194807e+35, 2.296474e-03
7.507320e+15, 5.167489e+35, 2.294150e-03
7.480704e+15, 5.140171e+35, 2.291825e-03
7.454268e+15, 5.113053e+35, 2.289500e-03
7.427861e+15, 5.085968e+35, 2.287175e-03
7.401454e+15, 5.058882e+35, 2.284850e-03
7.375228e+15, 5.031999e+35, 2.282525e-03
7.349030e+15, 5.005146e+35, 2.280200e-03
7.322832e+15, 4.978293e+35, 2.277875e-03
7.296815e+15, 4.951641e+35, 2.275550e-03
7.270826e+15, 4.925021e+35, 2.273225e-03
7.244837e+15, 4.898401e+35, 2.270900e-03
7.219025e+15, 4.871977e+35, 2.268575e-03
7.193245e+15, 4.845590e+35, 2.266250e-03
7.167466e+15, 4.819202e+35, 2.263925e-03
7.141856e+15, 4.793003e+35, 2.261600e-03
7.116286e+15, 4.766847e+35, 2.259275e-03
7.090716e+15, 4.740692e+35, 2.256951e-03
7.065306e+15, 4.714715e+35, 2.254626e-03
7.039945e+15, 4.688792e+35, 2.252301e-03
7.014585e+15, 4.662869e+35, 2.249976e-03
6.989371e+15, 4.637109e+35, 2.247651e-03
6.964221e+15, 4.611418e+35, 2.245326e-03
6.939070e+15, 4.585728e+35, 2.243001e-03
6.914050e+15, 4.560182e+35, 2.240676e-03
6.889109e+15, 4.534724e+35, 2.238351e-03
6.864169e+15, 4.509266e+35, 2.236026e-03
6.839338e+15, 4.483930e+35, 2.233701e-03
6.814608e+15, 4.458704e+35, 2.231376e-03
6.789877e+15, 4.433479e+35, 2.229051e-03
6.765233e+15, 4.408349e+35, 2.226726e-03
6.740713e+15, 4.383356e+35, 2.224401e-03
6.716194e+15, 4.358363e+35, 2.222077e-03
6.691733e+15, 4.333436e+35, 2.219752e-03
6.667424e+15, 4.308676e+35, 2.217427e-03
6.643114e+15, 4.283915e+35, 2.215102e-03
6.618834e+15, 4.259187e+35, 2.212777e-03
6.594735e+15, 4.234659e+35, 2.210452e-03
6.570636e+15, 4.210131e+35, 2.208127e-03
6.546538e+15, 4.185603e+35, 2.205802e-03
6.522645e+15, 4.161301e+35, 2.203477e-03
6.498757e+15, 4.137006e+35, 2.201152e-03
6.474870e+15, 4.112710e+35, 2.198827e-03
6.451150e+15, 4.088600e+35, 2.196502e-03
6.427473e+15, 4.064537e+35, 2.194177e-03
6.403796e+15, 4.040474e+35, 2.191852e-03
6.380246e+15, 4.016550e+35, 2.189527e-03
6.356781e+15, 3.992719e+35, 2.187202e-03
6.333316e+15, 3.968889e+35, 2.184878e-03
6.309931e+15, 3.945147e+35, 2.182553e-03
6.286678e+15, 3.921549e+35, 2.180228e-03
6.263424e+15, 3.897951e+35, 2.177903e-03
6.240202e+15, 3.874387e+35, 2.175578e-03
6.217160e+15, 3.851022e+35, 2.173253e-03
6.194118e+15, 3.827656e+35, 2.170928e-03
6.171076e+15, 3.804291e+35, 2.168603e-03
6.148224e+15, 3.781133e+35, 2.166278e-03
6.125394e+15, 3.758000e+35, 2.163953e-03
6.102564e+15, 3.734867e+35, 2.161628e-03
6.079866e+15, 3.711880e+35, 2.159303e-03
6.057248e+15, 3.688979e+35, 2.156978e-03
6.034630e+15, 3.666079e+35, 2.154653e-03
6.012084e+15, 3.643256e+35, 2.152328e-03
5.989678e+15, 3.620588e+35, 2.150004e-03
5.967272e+15, 3.597920e+35, 2.147679e-03
5.944872e+15, 3.575258e+35, 2.145354e-03
5.922679e+15, 3.552823e+35, 2.143029e-03
5.900486e+15, 3.530387e+35, 2.140704e-03
5.878293e+15, 3.507952e+35, 2.138379e-03
5.856248e+15, 3.485678e+35, 2.136054e-03
5.834268e+15, 3.463475e+35, 2.133729e-03
5.812287e+15, 3.441272e+35, 2.131404e-03
5.790381e+15, 3.419150e+35, 2.129079e-03
5.768613e+15, 3.397180e+35, 2.126754e-03
5.746846e+15, 3.375209e+35, 2.124429e-03
5.725078e+15, 3.353239e+35, 2.122104e-03
5.703520e+15, 3.331496e+35, 2.119779e-03
5.681965e+15, 3.309758e+35, 2.117454e-03
5.660411e+15, 3.288020e+35, 2.115129e-03
5.638982e+15, 3.266418e+35, 2.112805e-03
5.617641e+15, 3.244913e+35, 2.110480e-03
5.596300e+15, 3.223407e+35, 2.108155e-03
5.574997e+15, 3.201943e+35, 2.105830e-03
5.553869e+15, 3.180670e+35, 2.103505e-03
5.532742e+15, 3.159397e+35, 2.101180e-03
5.511614e+15, 3.138124e+35, 2.098855e-03
5.490646e+15, 3.117024e+35, 2.096530e-03
5.469732e+15, 3.095984e+35, 2.094205e-03
5.448818e+15, 3.074943e+35, 2.091880e-03
5.427967e+15, 3.053971e+35, 2.089555e-03
5.407267e+15, 3.033162e+35, 2.087230e-03
5.386567e+15, 3.012354e+35, 2.084905e-03
5.365867e+15, 2.991546e+35, 2.082580e-03
5.345341e+15, 2.970928e+35, 2.080255e-03
5.324855e+15, 2.950352e+35, 2.077931e-03
5.304369e+15, 2.929777e+35, 2.075606e-03
5.283951e+15, 2.909274e+35, 2.073281e-03
5.263680e+15, 2.888931e+35, 2.070956e-03
5.243408e+15, 2.868588e+35, 2.068631e-03
5.223137e+15, 2.848245e+35, 2.066306e-03
5.203035e+15, 2.828086e+35, 2.063981e-03
5.182978e+15, 2.807976e+35, 2.061656e-03
5.162921e+15, 2.787865e+35, 2.059331e-03
5.142918e+15, 2.767812e+35, 2.057006e-03
5.123075e+15, 2.747934e+35, 2.054681e-03
5.103233e+15, 2.728056e+35, 2.052356e-03
5.083391e+15, 2.708178e+35, 2.050031e-03
5.063694e+15, 2.688457e+35, 2.047706e-03
5.044067e+15, 2.668811e+35, 2.045381e-03
5.024440e+15, 2.649166e+35, 2.043056e-03
5.004830e+15, 2.629539e+35, 2.040732e-03
4.985418e+15, 2.610126e+35, 2.038407e-03
4.966006e+15, 2.590713e+35, 2.036082e-03
4.946594e+15, 2.571300e+35, 2.033757e-03
4.927282e+15, 2.551994e+35, 2.031432e-03
4.908085e+15, 2.532814e+35, 2.029107e-03
4.888889e+15, 2.513633e+35, 2.026782e-03
4.869692e+15, 2.494453e+35, 2.024457e-03
4.850672e+15, 2.475462e+35, 2.022132e-03
4.831691e+15, 2.456514e+35, 2.019807e-03
4.812710e+15, 2.437566e+35, 2.017482e-03
4.793761e+15, 2.418652e+35, 2.015157e-03
4.774996e+15, 2.399936e+35, 2.012832e-03
4.756231e+15, 2.381221e+35, 2.010507e-03
4.737466e+15, 2.362505e+35, 2.008182e-03
4.718798e+15, 2.343894e+35, 2.005858e-03
4.700249e+15, 2.325411e+35, 2.003533e-03
4.681700e+15, 2.306928e+35, 2.001208e-03
4.663151e+15, 2.288445e+35, 1.998883e-03
4.644759e+15, 2.270130e+35, 1.996558e-03
4.626427e+15, 2.251880e+35, 1.994233e-03
4.608094e+15, 2.233629e+35, 1.991908e-03
4.589761e+15, 2.215379e+35, 1.989583e-03
4.571639e+15, 2.197354e+35, 1.987258e-03
4.553523e+15, 2.179336e+35, 1.984933e-03
4.535407e+15, 2.161318e+35, 1.982608e-03
4.517333e+15, 2.143345e+35, 1.980283e-03
4.499434e+15, 2.125559e+35, 1.977958e-03
4.481534e+15, 2.107773e+35, 1.975633e-03
4.463635e+15, 2.089988e+35, 1.973308e-03
4.445819e+15, 2.072292e+35, 1.970983e-03
4.428137e+15, 2.054738e+35, 1.968659e-03
4.410455e+15, 2.037185e+35, 1.966334e-03
4.392772e+15, 2.019632e+35, 1.964009e-03
4.375209e+15, 2.002206e+35, 1.961684e-03
4.357744e+15, 1.984885e+35, 1.959359e-03
4.340279e+15, 1.967565e+35, 1.957034e-03
4.322814e+15, 1.950244e+35, 1.954709e-03
4.305496e+15, 1.933081e+35, 1.952384e-03
4.288248e+15, 1.915993e+35, 1.950059e-03
4.271001e+15, 1.898905e+35, 1.947734e-03
4.253753e+15, 1.881817e+35, 1.945409e-03
4.236675e+15, 1.864909e+35, 1.943084e-03
4.219645e+15, 1.848054e+35, 1.940759e-03
4.202615e+15, 1.831198e+35, 1.938434e-03
4.185586e+15, 1.814342e+35, 1.936109e-03
4.168741e+15, 1.797684e+35, 1.933784e-03
4.151929e+15, 1.781061e+35, 1.931460e-03
4.135117e+15, 1.764438e+35, 1.929135e-03
4.118305e+15, 1.747815e+35, 1.926810e-03
4.101687e+15, 1.731397e+35, 1.924485e-03
4.085093e+15, 1.715007e+35, 1.922160e-03
4.068499e+15, 1.698616e+35, 1.919835e-03
4.051906e+15, 1.682225e+35, 1.917510e-03
4.035506e+15, 1.666042e+35, 1.915185e-03
4.019131e+15, 1.649883e+35, 1.912860e-03
4.002756e+15, 1.633725e+35, 1.910535e-03
3.986381e+15, 1.617567e+35, 1.908210e-03
3.970194e+15, 1.601609e+35, 1.905885e-03
3.954038e+15, 1.585683e+35, 1.903560e-03
3.937881e+15, 1.569758e+35, 1.901235e-03
3.921725e+15, 1.553832e+35, 1.898910e-03
3.905743e+15, 1.538092e+35, 1.896586e-03
3.889806e+15, 1.522398e+35, 1.894261e-03
3.873868e+15, 1.506705e+35, 1.891936e-03
3.857931e+15, 1.491012e+35, 1.889611e-03
3.842146e+15, 1.475481e+35, 1.887286e-03
3.826428e+15, 1.460021e+35, 1.884961e-03
3.810710e+15, 1.444560e+35, 1.882636e-03
3.794992e+15, 1.429099e+35, 1.880311e-03
3.779397e+15, 1.413770e+35, 1.877986e-03
3.763898e+15, 1.398541e+35, 1.875661e-03
3.748400e+15, 1.383313e+35, 1.873336e-03
3.732901e+15, 1.368085e+35, 1.871011e-03
3.717488e+15, 1.352948e+35, 1.868686e-03
3.702209e+15, 1.337952e+35, 1.866361e-03
3.686930e+15, 1.322956e+35, 1.864036e-03
3.671651e+15, 1.307961e+35, 1.861711e-03
3.656412e+15, 1.293007e+35, 1.859387e-03
3.641353e+15, 1.278244e+35, 1.857062e-03
3.626294e+15, 1.263481e+35, 1.854737e-03
3.611235e+15, 1.248718e+35, 1.852412e-03
3.596176e+15, 1.233954e+35, 1.850087e-03
3.581322e+15, 1.219408e+35, 1.847762e-03
3.566484e+15, 1.204877e+35, 1.845437e-03
3.551645e+15, 1.190346e+35, 1.843112e-03
3.536806e+15, 1.175816e+35, 1.840787e-03
3.522110e+15, 1.161434e+35, 1.838462e-03
3.507491e+15, 1.147136e+35, 1.836137e-03
3.492873e+15, 1.132838e+35, 1.833812e-03
3.478255e+15, 1.118540e+35, 1.831487e-03
3.463706e+15, 1.104314e+35, 1.829162e-03
3.449309e+15, 1.090249e+35, 1.826837e-03
3.434912e+15, 1.076183e+35, 1.824513e-03
3.420514e+15, 1.062117e+35, 1.822188e-03
3.406117e+15, 1.048052e+35, 1.819863e-03
3.391928e+15, 1.034204e+35, 1.817538e-03
3.377752e+15, 1.020371e+35, 1.815213e-03
3.363576e+15, 1.006538e+35, 1.812888e-03
3.349399e+15, 9.927047e+34, 1.810563e-03
3.335339e+15, 9.789934e+34, 1.808238e-03
3.321385e+15, 9.653927e+34, 1.805913e-03
3.307430e+15, 9.517920e+34, 1.803588e-03
3.293475e+15, 9.381913e+34, 1.801263e-03
3.279534e+15, 9.246054e+34, 1.798938e-03
3.265801e+15, 9.112372e+34, 1.796613e-03
3.252068e+15, 8.978690e+34, 1.794288e-03
3.238335e+15, 8.845008e+34, 1.791963e-03
3.224602e+15, 8.711326e+34, 1.789638e-03
3.210993e+15, 8.578941e+34, 1.787314e-03
3.197482e+15, 8.447584e+34, 1.784989e-03
3.183971e+15, 8.316227e+34, 1.782664e-03
3.170460e+15, 8.184870e+34, 1.780339e-03
3.156949e+15, 8.053522e+34, 1.778014e-03
3.143661e+15, 7.924490e+34, 1.775689e-03
3.130372e+15, 7.795458e+34, 1.773364e-03
3.117083e+15, 7.666426e+34, 1.771039e-03
3.103794e+15, 7.537394e+34, 1.768714e-03
3.090595e+15, 7.409298e+34, 1.766389e-03
3.077529e+15, 7.282591e+34, 1.764064e-03
3.064462e+15, 7.155884e+34, 1.761739e-03
3.051396e+15, 7.029177e+34, 1.759414e-03
3.038330e+15, 6.902470e+34, 1.757089e-03
3.025431e+15, 6.777508e+34, 1.754764e-03
3.012588e+15, 6.653126e+34, 1.752440e-03
2.999744e+15, 6.528744e+34, 1.750115e-03
2.291802e+15, 6.429250e+34, 1.747790e-03
2.279186e+15, 6.330608e+34, 1.745465e-03
2.266570e+15, 6.231966e+34, 1.743140e-03
2.253954e+15, 6.133324e+34, 1.740815e-03
2.241339e+15, 6.034682e+34, 1.738490e-03
2.228723e+15, 5.936040e+34, 1.736165e-03
2.216107e+15, 5.837398e+34, 1.733840e-03
2.203491e+15, 5.738756e+34, 1.731515e-03
2.190818e+15, 5.640677e+34, 1.729190e-03
2.177041e+15, 5.553404e+34, 1.726865e-03
2.163264e+15, 5.466130e+34, 1.724540e-03
2.149487e+15, 5.378856e+34, 1.722215e-03
2.135710e+15, 5.291582e+34, 1.719890e-03
2.121933e+15, 5.204309e+34, 1.717565e-03
2.108155e+15, 5.117035e+34, 1.715241e-03
2.094378e+15, 5.029761e+34, 1.712916e-03
2.080601e+15, 4.942487e+34, 1.710591e-03
2.066824e+15, 4.855214e+34, 1.708266e-03
2.053047e+15, 4.767940e+34, 1.705941e-03
2.039270e+15, 4.680666e+34, 1.703616e-03
2.025493e+15, 4.593393e+34, 1.701291e-03
2.011716e+15, 4.506119e+34, 1.698966e-03
1.997939e+15, 4.418845e+34, 1.696641e-03
1.984162e+15, 4.331571e+34, 1.694316e-03
1.970385e+15, 4.244298e+34, 1.691991e-03
1.956608e+15, 4.157024e+34, 1.689666e-03
1.942830e+15, 4.069750e+34, 1.687341e-03
1.929053e+15, 3.982476e+34, 1.685016e-03
1.915276e+15, 3.895203e+34, 1.682691e-03
1.901499e+15, 3.807929e+34, 1.680367e-03
1.886568e+15, 3.728883e+34, 1.678042e-03
1.871176e+15, 3.653128e+34, 1.675717e-03
1.855784e+15, 3.577373e+34, 1.673392e-03
1.840392e+15, 3.501618e+34, 1.671067e-03
1.825000e+15, 3.425862e+34, 1.668742e-03
1.809608e+15, 3.350107e+34, 1.666417e-03
1.794216e+15, 3.274352e+34, 1.664092e-03
1.778824e+15, 3.198596e+34, 1.661767e-03
1.763432e+15, 3.122841e+34, 1.659442e-03
1.748040e+15, 3.047086e+34, 1.657117e-03
1.732648e+15, 2.971330e+34, 1.654792e-03
1.717256e+15, 2.895575e+34, 1.652467e-03
1.701864e+15, 2.819820e+34, 1.650142e-03
1.686472e+15, 2.744064e+34, 1.647817e-03
1.671080e+15, 2.668309e+34, 1.645492e-03
1.655689e+15, 2.592554e+34, 1.643168e-03
1.640297e+15, 2.516798e+34, 1.640843e-03
1.624905e+15, 2.441043e+34, 1.638518e-03
1.609184e+15, 2.366942e+34, 1.636193e-03
1.591469e+15, 2.302890e+34, 1.633868e-03
1.573755e+15, 2.238837e+34, 1.631543e-03
1.556040e+15, 2.174784e+34, 1.629218e-03
1.538325e+15, 2.110731e+34, 1.626893e-03
1.520610e+15, 2.046678e+34, 1.624568e-03
1.502896e+15, 1.982626e+34, 1.622243e-03
1.485181e+15, 1.918573e+34, 1.619918e-03
1.467466e+15, 1.854520e+34, 1.617593e-03
1.449752e+15, 1.790467e+34, 1.615268e-03
1.432037e+15, 1.726414e+34, 1.612943e-03
1.414322e+15, 1.662362e+34, 1.610618e-03
1.396607e+15, 1.598309e+34, 1.608293e-03
1.378893e+15, 1.534256e+34, 1.605969e-03
1.361178e+15, 1.470203e+34, 1.603644e-03
1.343463e+15, 1.406150e+34, 1.601319e-03
1.324266e+15, 1.346439e+34, 1.598994e-03
1.302740e+15, 1.293552e+34, 1.596669e-03
1.281213e+15, 1.240666e+34, 1.594344e-03
1.259686e+15, 1.187779e+34, 1.592019e-03
1.238160e+15, 1.134893e+34, 1.589694e-03
1.216633e+15, 1.082007e+34, 1.587369e-03
1.195106e+15, 1.029120e+34, 1.585044e-03
1.173579e+15, 9.762337e+33, 1.582719e-03
1.152053e+15, 9.233473e+33, 1.580394e-03
1.130526e+15, 8.704608e+33, 1.578069e-03
1.108999e+15, 8.175744e+33, 1.575744e-03
1.087472e+15, 7.646879e+33, 1.573419e-03
1.065946e+15, 7.118015e+33, 1.571095e-03
1.040089e+15, 6.672300e+33, 1.568770e-03
1.012371e+15, 6.262335e+33, 1.566445e-03
9.846528e+14, 5.852370e+33, 1.564120e-03
9.569347e+14, 5.442406e+33, 1.561795e-03
9.292165e+14, 5.032441e+33, 1.559470e-03
9.014984e+14, 4.622476e+33, 1.557145e-03
8.737802e+14, 4.212511e+33, 1.554820e-03
8.460620e+14, 3.802546e+33, 1.552495e-03
8.183439e+14, 3.392581e+33, 1.550170e-03
7.906141e+14, 2.982718e+33, 1.547845e-03
7.504524e+14, 2.681366e+33, 1.545520e-03
7.102907e+14, 2.380014e+33, 1.543195e-03
6.701289e+14, 2.078663e+33, 1.540870e-03
6.299672e+14, 1.777311e+33, 1.538545e-03
5.898055e+14, 1.475959e+33, 1.536220e-03
5.496438e+14, 1.174607e+33, 1.533896e-03
5.048341e+14, 9.185573e+32, 1.531571e-03
4.528266e+14, 7.326592e+32, 1.529246e-03
4.008192e+14, 5.467611e+32, 1.526921e-03
3.160779e+14, 3.686093e+32, 1.524596e-03
2.405869e+14, 2.445913e+32, 1.522271e-03
1.769384e+14, 1.581644e+32, 1.519946e-03
1.132603e+14, 8.621075e+31, 1.517621e-03
7.767968e+13, 5.259256e+31, 1.515296e-03
4.919503e+13, 2.875212e+31, 1.512971e-03
2.101930e+13, 9.113719e+30, 1.510646e-03
8.086839e+12, 2.746315e+30, 1.508321e-03
1.166141e+12, 6.493967e+29, 1.505996e-03
5.042637e+11, 2.515265e+29, 1.503671e-03
2.712730e+11, 1.178799e+29, 1.501346e-03
1.356307e+11, 4.937740e+28, 1.499022e-03
6.428062e+10, 1.916723e+28, 1.496697e-03
1.163565e+10, 2.079626e+27, 1.494372e-03
6.536026e+08, 5.068933e+25, 1.492047e-03
1.546612e+07, 2.726819e+23, 1.489722e-03
5.025319e+07, 1.397301e+24, 1.487397e-03
4.080781e+07, 1.061901e+24, 1.485072e-03
3.136244e+07, 7.265004e+23, 1.482747e-03
