################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# quarks_eos_file_name = ../eos.mft.qcd.NUC/MFT.QCD.B_90_XI_0.0030.FULL.NUC.csv
# hadrons_eos_file_name = ../eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=662.4959302219999, sup_limit=3160.2875738622224)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=3160.2875738622224)
#
# Transition pressure (hadrons) = [ 68.35566577]
# Transition pressure (quarks) = [ 58.72019088]
#
################################################################################
# rho, pressure, chem_potential
1.824950e+16, 2.079017e+36, 3.449414e-03
1.819462e+16, 2.071360e+36, 3.445827e-03
1.813986e+16, 2.063725e+36, 3.442241e-03
1.808519e+16, 2.056103e+36, 3.438654e-03
1.803061e+16, 2.048498e+36, 3.435068e-03
1.797615e+16, 2.040913e+36, 3.431481e-03
1.792175e+16, 2.033337e+36, 3.427895e-03
1.786751e+16, 2.025788e+36, 3.424308e-03
1.781328e+16, 2.018242e+36, 3.420722e-03
1.775924e+16, 2.010728e+36, 3.417135e-03
1.770521e+16, 2.003214e+36, 3.413548e-03
1.765137e+16, 1.995733e+36, 3.409962e-03
1.759754e+16, 1.988256e+36, 3.406375e-03
1.754388e+16, 1.980804e+36, 3.402789e-03
1.749027e+16, 1.973362e+36, 3.399202e-03
1.743677e+16, 1.965940e+36, 3.395616e-03
1.738338e+16, 1.958533e+36, 3.392029e-03
1.733005e+16, 1.951140e+36, 3.388443e-03
1.727687e+16, 1.943770e+36, 3.384856e-03
1.722372e+16, 1.936405e+36, 3.381270e-03
1.717075e+16, 1.929071e+36, 3.377683e-03
1.711778e+16, 1.921736e+36, 3.374097e-03
1.706501e+16, 1.914436e+36, 3.370510e-03
1.701226e+16, 1.907138e+36, 3.366924e-03
1.695966e+16, 1.899866e+36, 3.363337e-03
1.690712e+16, 1.892603e+36, 3.359751e-03
1.685469e+16, 1.885360e+36, 3.356164e-03
1.680236e+16, 1.878133e+36, 3.352578e-03
1.675011e+16, 1.870918e+36, 3.348991e-03
1.669799e+16, 1.863728e+36, 3.345405e-03
1.664590e+16, 1.856541e+36, 3.341818e-03
1.659400e+16, 1.849386e+36, 3.338232e-03
1.654210e+16, 1.842231e+36, 3.334645e-03
1.649040e+16, 1.835108e+36, 3.331059e-03
1.643871e+16, 1.827989e+36, 3.327472e-03
1.638717e+16, 1.820894e+36, 3.323886e-03
1.633570e+16, 1.813811e+36, 3.320299e-03
1.628433e+16, 1.806743e+36, 3.316713e-03
1.623308e+16, 1.799696e+36, 3.313126e-03
1.618187e+16, 1.792656e+36, 3.309540e-03
1.613083e+16, 1.785645e+36, 3.305953e-03
1.607979e+16, 1.778633e+36, 3.302367e-03
1.602896e+16, 1.771657e+36, 3.298780e-03
1.597814e+16, 1.764681e+36, 3.295194e-03
1.592748e+16, 1.757732e+36, 3.291607e-03
1.587687e+16, 1.750792e+36, 3.288021e-03
1.582637e+16, 1.743870e+36, 3.284434e-03
1.577598e+16, 1.736966e+36, 3.280848e-03
1.572565e+16, 1.730071e+36, 3.277261e-03
1.567547e+16, 1.723203e+36, 3.273675e-03
1.562530e+16, 1.716335e+36, 3.270088e-03
1.557534e+16, 1.709503e+36, 3.266502e-03
1.552538e+16, 1.702671e+36, 3.262915e-03
1.547558e+16, 1.695865e+36, 3.259329e-03
1.542584e+16, 1.689069e+36, 3.255742e-03
1.537621e+16, 1.682290e+36, 3.252156e-03
1.532668e+16, 1.675529e+36, 3.248569e-03
1.527721e+16, 1.668777e+36, 3.244983e-03
1.522790e+16, 1.662052e+36, 3.241396e-03
1.517859e+16, 1.655328e+36, 3.237810e-03
1.512949e+16, 1.648637e+36, 3.234223e-03
1.508040e+16, 1.641948e+36, 3.230637e-03
1.503146e+16, 1.635284e+36, 3.227050e-03
1.498259e+16, 1.628631e+36, 3.223464e-03
1.493381e+16, 1.621993e+36, 3.219877e-03
1.488515e+16, 1.615376e+36, 3.216291e-03
1.483653e+16, 1.608763e+36, 3.212704e-03
1.478809e+16, 1.602182e+36, 3.209118e-03
1.473965e+16, 1.595601e+36, 3.205531e-03
1.469140e+16, 1.589050e+36, 3.201945e-03
1.464319e+16, 1.582505e+36, 3.198358e-03
1.459509e+16, 1.575979e+36, 3.194772e-03
1.454709e+16, 1.569469e+36, 3.191185e-03
1.449915e+16, 1.562969e+36, 3.187599e-03
1.445137e+16, 1.556496e+36, 3.184012e-03
1.440359e+16, 1.550022e+36, 3.180426e-03
1.435602e+16, 1.543583e+36, 3.176839e-03
1.430846e+16, 1.537145e+36, 3.173253e-03
1.426104e+16, 1.530731e+36, 3.169666e-03
1.421370e+16, 1.524329e+36, 3.166080e-03
1.416643e+16, 1.517939e+36, 3.162493e-03
1.411931e+16, 1.511573e+36, 3.158907e-03
1.407220e+16, 1.505209e+36, 3.155320e-03
1.402530e+16, 1.498878e+36, 3.151734e-03
1.397840e+16, 1.492548e+36, 3.148147e-03
1.393165e+16, 1.486244e+36, 3.144561e-03
1.388497e+16, 1.479949e+36, 3.140974e-03
1.383837e+16, 1.473669e+36, 3.137388e-03
1.379191e+16, 1.467411e+36, 3.133801e-03
1.374547e+16, 1.461155e+36, 3.130215e-03
1.369923e+16, 1.454932e+36, 3.126628e-03
1.365299e+16, 1.448709e+36, 3.123042e-03
1.360691e+16, 1.442513e+36, 3.119455e-03
1.356089e+16, 1.436326e+36, 3.115869e-03
1.351496e+16, 1.430154e+36, 3.112282e-03
1.346916e+16, 1.424003e+36, 3.108696e-03
1.342337e+16, 1.417854e+36, 3.105109e-03
1.337780e+16, 1.411739e+36, 3.101523e-03
1.333222e+16, 1.405624e+36, 3.097936e-03
1.328680e+16, 1.399535e+36, 3.094350e-03
1.324144e+16, 1.393455e+36, 3.090763e-03
1.319617e+16, 1.387389e+36, 3.087176e-03
1.315103e+16, 1.381346e+36, 3.083590e-03
1.310590e+16, 1.375303e+36, 3.080003e-03
1.306099e+16, 1.369295e+36, 3.076417e-03
1.301608e+16, 1.363288e+36, 3.072830e-03
1.297131e+16, 1.357303e+36, 3.069244e-03
1.292662e+16, 1.351332e+36, 3.065657e-03
1.288199e+16, 1.345370e+36, 3.062071e-03
1.283753e+16, 1.339434e+36, 3.058484e-03
1.279306e+16, 1.333498e+36, 3.054898e-03
1.274879e+16, 1.327595e+36, 3.051311e-03
1.270455e+16, 1.321695e+36, 3.047725e-03
1.266043e+16, 1.315814e+36, 3.044138e-03
1.261641e+16, 1.309950e+36, 3.040552e-03
1.257242e+16, 1.304090e+36, 3.036965e-03
1.252862e+16, 1.298262e+36, 3.033379e-03
1.248483e+16, 1.292434e+36, 3.029792e-03
1.244120e+16, 1.286633e+36, 3.026206e-03
1.239762e+16, 1.280841e+36, 3.022619e-03
1.235413e+16, 1.275061e+36, 3.019033e-03
1.231078e+16, 1.269305e+36, 3.015446e-03
1.226744e+16, 1.263548e+36, 3.011860e-03
1.222430e+16, 1.257826e+36, 3.008273e-03
1.218118e+16, 1.252105e+36, 3.004687e-03
1.213818e+16, 1.246404e+36, 3.001100e-03
1.209528e+16, 1.240720e+36, 2.997514e-03
1.205241e+16, 1.235040e+36, 2.993927e-03
1.200974e+16, 1.229391e+36, 2.990341e-03
1.196706e+16, 1.223742e+36, 2.986754e-03
1.192455e+16, 1.218119e+36, 2.983168e-03
1.188210e+16, 1.212506e+36, 2.979581e-03
1.183972e+16, 1.206904e+36, 2.975995e-03
1.179750e+16, 1.201327e+36, 2.972408e-03
1.175527e+16, 1.195750e+36, 2.968822e-03
1.171324e+16, 1.190204e+36, 2.965235e-03
1.167125e+16, 1.184663e+36, 2.961649e-03
1.162935e+16, 1.179137e+36, 2.958062e-03
1.158758e+16, 1.173632e+36, 2.954476e-03
1.154581e+16, 1.168126e+36, 2.950889e-03
1.150426e+16, 1.162656e+36, 2.947303e-03
1.146272e+16, 1.157187e+36, 2.943716e-03
1.142129e+16, 1.151737e+36, 2.940130e-03
1.137998e+16, 1.146303e+36, 2.936543e-03
1.133868e+16, 1.140873e+36, 2.932957e-03
1.129759e+16, 1.135475e+36, 2.929370e-03
1.125650e+16, 1.130078e+36, 2.925784e-03
1.121555e+16, 1.124702e+36, 2.922197e-03
1.117469e+16, 1.119341e+36, 2.918611e-03
1.113386e+16, 1.113985e+36, 2.915024e-03
1.109323e+16, 1.108659e+36, 2.911438e-03
1.105259e+16, 1.103333e+36, 2.907851e-03
1.101211e+16, 1.098032e+36, 2.904265e-03
1.097171e+16, 1.092742e+36, 2.900678e-03
1.093135e+16, 1.087459e+36, 2.897092e-03
1.089117e+16, 1.082205e+36, 2.893505e-03
1.085099e+16, 1.076951e+36, 2.889919e-03
1.081098e+16, 1.071723e+36, 2.886332e-03
1.077103e+16, 1.066504e+36, 2.882746e-03
1.073113e+16, 1.061294e+36, 2.879159e-03
1.069141e+16, 1.056112e+36, 2.875573e-03
1.065169e+16, 1.050930e+36, 2.871986e-03
1.061214e+16, 1.045774e+36, 2.868400e-03
1.057264e+16, 1.040627e+36, 2.864813e-03
1.053321e+16, 1.035489e+36, 2.861227e-03
1.049394e+16, 1.030378e+36, 2.857640e-03
1.045468e+16, 1.025267e+36, 2.854054e-03
1.041558e+16, 1.020183e+36, 2.850467e-03
1.037655e+16, 1.015108e+36, 2.846881e-03
1.033757e+16, 1.010040e+36, 2.843294e-03
1.029876e+16, 1.005001e+36, 2.839708e-03
1.025996e+16, 9.999623e+35, 2.836121e-03
1.022132e+16, 9.949478e+35, 2.832535e-03
1.018274e+16, 9.899447e+35, 2.828948e-03
1.014421e+16, 9.849470e+35, 2.825362e-03
1.010586e+16, 9.799797e+35, 2.821775e-03
1.006752e+16, 9.750124e+35, 2.818189e-03
1.002932e+16, 9.700671e+35, 2.814602e-03
9.991213e+15, 9.651357e+35, 2.811016e-03
9.953118e+15, 9.602067e+35, 2.807429e-03
9.915239e+15, 9.553112e+35, 2.803843e-03
9.877360e+15, 9.504156e+35, 2.800256e-03
9.839601e+15, 9.455386e+35, 2.796670e-03
9.801954e+15, 9.406788e+35, 2.793083e-03
9.764306e+15, 9.358191e+35, 2.789497e-03
9.726881e+15, 9.309937e+35, 2.785910e-03
9.689466e+15, 9.261699e+35, 2.782324e-03
9.652141e+15, 9.213600e+35, 2.778737e-03
9.614959e+15, 9.165720e+35, 2.775151e-03
9.577776e+15, 9.117840e+35, 2.771564e-03
9.540784e+15, 9.070253e+35, 2.767978e-03
9.503834e+15, 9.022731e+35, 2.764391e-03
9.466938e+15, 8.975293e+35, 2.760804e-03
9.430222e+15, 8.928131e+35, 2.757218e-03
9.393505e+15, 8.880969e+35, 2.753631e-03
9.356938e+15, 8.834036e+35, 2.750045e-03
9.320455e+15, 8.787232e+35, 2.746458e-03
9.283982e+15, 8.740444e+35, 2.742872e-03
9.247733e+15, 8.693999e+35, 2.739285e-03
9.211484e+15, 8.647554e+35, 2.735699e-03
9.175337e+15, 8.601265e+35, 2.732112e-03
9.139322e+15, 8.555179e+35, 2.728526e-03
9.103307e+15, 8.509092e+35, 2.724939e-03
9.067485e+15, 8.463301e+35, 2.721353e-03
9.031705e+15, 8.417573e+35, 2.717766e-03
8.995972e+15, 8.371917e+35, 2.714180e-03
8.960427e+15, 8.326548e+35, 2.710593e-03
8.924881e+15, 8.281178e+35, 2.707007e-03
8.889470e+15, 8.236014e+35, 2.703420e-03
8.854160e+15, 8.191003e+35, 2.699834e-03
8.818850e+15, 8.145992e+35, 2.696247e-03
8.783760e+15, 8.101316e+35, 2.692661e-03
8.748685e+15, 8.056664e+35, 2.689074e-03
8.713678e+15, 8.012115e+35, 2.685488e-03
8.678840e+15, 7.967821e+35, 2.681901e-03
8.644002e+15, 7.923528e+35, 2.678315e-03
8.609313e+15, 7.879460e+35, 2.674728e-03
8.574711e+15, 7.835526e+35, 2.671142e-03
8.540109e+15, 7.791591e+35, 2.667555e-03
8.505736e+15, 7.748003e+35, 2.663969e-03
8.471371e+15, 7.704427e+35, 2.660382e-03
8.437075e+15, 7.660956e+35, 2.656796e-03
8.402947e+15, 7.617739e+35, 2.653209e-03
8.368820e+15, 7.574521e+35, 2.649623e-03
8.334837e+15, 7.531523e+35, 2.646036e-03
8.300946e+15, 7.488665e+35, 2.642450e-03
8.267056e+15, 7.445806e+35, 2.638863e-03
8.233385e+15, 7.403277e+35, 2.635277e-03
8.199733e+15, 7.360777e+35, 2.631690e-03
8.166133e+15, 7.318356e+35, 2.628104e-03
8.132719e+15, 7.276215e+35, 2.624517e-03
8.099305e+15, 7.234074e+35, 2.620931e-03
8.066013e+15, 7.192115e+35, 2.617344e-03
8.032838e+15, 7.150333e+35, 2.613758e-03
7.999663e+15, 7.108550e+35, 2.610171e-03
7.966678e+15, 7.067051e+35, 2.606585e-03
7.933741e+15, 7.025627e+35, 2.602998e-03
7.900821e+15, 6.984226e+35, 2.599412e-03
7.868124e+15, 6.943161e+35, 2.595825e-03
7.835428e+15, 6.902096e+35, 2.592239e-03
7.802810e+15, 6.861148e+35, 2.588652e-03
7.770353e+15, 6.820441e+35, 2.585066e-03
7.737897e+15, 6.779734e+35, 2.581479e-03
7.705580e+15, 6.739236e+35, 2.577893e-03
7.673364e+15, 6.698887e+35, 2.574306e-03
7.641148e+15, 6.658539e+35, 2.570720e-03
7.609130e+15, 6.618486e+35, 2.567133e-03
7.577154e+15, 6.578497e+35, 2.563547e-03
7.545192e+15, 6.538527e+35, 2.559960e-03
7.513458e+15, 6.498896e+35, 2.556374e-03
7.481724e+15, 6.459265e+35, 2.552787e-03
7.450057e+15, 6.419734e+35, 2.549201e-03
7.418565e+15, 6.380462e+35, 2.545614e-03
7.387072e+15, 6.341190e+35, 2.542028e-03
7.355698e+15, 6.302093e+35, 2.538441e-03
7.324447e+15, 6.263179e+35, 2.534855e-03
7.293197e+15, 6.224266e+35, 2.531268e-03
7.262114e+15, 6.185600e+35, 2.527682e-03
7.231106e+15, 6.147045e+35, 2.524095e-03
7.200098e+15, 6.108490e+35, 2.520509e-03
7.169304e+15, 6.070252e+35, 2.516922e-03
7.138539e+15, 6.032055e+35, 2.513336e-03
7.107789e+15, 5.993881e+35, 2.509749e-03
7.077267e+15, 5.956044e+35, 2.506163e-03
7.046746e+15, 5.918206e+35, 2.502576e-03
7.016280e+15, 5.880451e+35, 2.498990e-03
6.986002e+15, 5.842972e+35, 2.495403e-03
6.955724e+15, 5.805494e+35, 2.491817e-03
6.925541e+15, 5.768154e+35, 2.488230e-03
6.895507e+15, 5.731034e+35, 2.484644e-03
6.865474e+15, 5.693913e+35, 2.481057e-03
6.835571e+15, 5.656985e+35, 2.477471e-03
6.805782e+15, 5.620223e+35, 2.473884e-03
6.775993e+15, 5.583461e+35, 2.470298e-03
6.746368e+15, 5.546940e+35, 2.466711e-03
6.716824e+15, 5.510537e+35, 2.463125e-03
6.687280e+15, 5.474134e+35, 2.459538e-03
6.657931e+15, 5.438015e+35, 2.455952e-03
6.628632e+15, 5.401971e+35, 2.452365e-03
6.599334e+15, 5.365927e+35, 2.448779e-03
6.570258e+15, 5.330206e+35, 2.445192e-03
6.541206e+15, 5.294520e+35, 2.441606e-03
6.512154e+15, 5.258835e+35, 2.438019e-03
6.483348e+15, 5.223508e+35, 2.434432e-03
6.454543e+15, 5.188181e+35, 2.430846e-03
6.425759e+15, 5.152886e+35, 2.427259e-03
6.397200e+15, 5.117917e+35, 2.423673e-03
6.368642e+15, 5.082949e+35, 2.420086e-03
6.340123e+15, 5.048039e+35, 2.416500e-03
6.311812e+15, 5.013429e+35, 2.412913e-03
6.283501e+15, 4.978820e+35, 2.409327e-03
6.255245e+15, 4.944290e+35, 2.405740e-03
6.227182e+15, 4.910039e+35, 2.402154e-03
6.199119e+15, 4.875788e+35, 2.398567e-03
6.171123e+15, 4.841634e+35, 2.394981e-03
6.143309e+15, 4.807742e+35, 2.391394e-03
6.115494e+15, 4.773850e+35, 2.387808e-03
6.087756e+15, 4.740067e+35, 2.384221e-03
6.060190e+15, 4.706534e+35, 2.380635e-03
6.032624e+15, 4.673000e+35, 2.377048e-03
6.005141e+15, 4.639584e+35, 2.373462e-03
5.977824e+15, 4.606409e+35, 2.369875e-03
5.950508e+15, 4.573234e+35, 2.366289e-03
5.923276e+15, 4.540179e+35, 2.362702e-03
5.896210e+15, 4.507363e+35, 2.359116e-03
5.869144e+15, 4.474546e+35, 2.355529e-03
5.842160e+15, 4.441848e+35, 2.351943e-03
5.815344e+15, 4.409391e+35, 2.348356e-03
5.788528e+15, 4.376933e+35, 2.344770e-03
5.761790e+15, 4.344586e+35, 2.341183e-03
5.735226e+15, 4.312487e+35, 2.337597e-03
5.708661e+15, 4.280388e+35, 2.334010e-03
5.682166e+15, 4.248387e+35, 2.330424e-03
5.655852e+15, 4.216647e+35, 2.326837e-03
5.629539e+15, 4.184906e+35, 2.323251e-03
5.603283e+15, 4.153247e+35, 2.319664e-03
5.577222e+15, 4.121865e+35, 2.316078e-03
5.551161e+15, 4.090483e+35, 2.312491e-03
5.525140e+15, 4.059159e+35, 2.308905e-03
5.499332e+15, 4.028136e+35, 2.305318e-03
5.473523e+15, 3.997113e+35, 2.301732e-03
5.447735e+15, 3.966119e+35, 2.298145e-03
5.422180e+15, 3.935455e+35, 2.294559e-03
5.396625e+15, 3.904790e+35, 2.290972e-03
5.371069e+15, 3.874126e+35, 2.287386e-03
5.345764e+15, 3.843815e+35, 2.283799e-03
5.320462e+15, 3.813509e+35, 2.280213e-03
5.295161e+15, 3.783204e+35, 2.276626e-03
5.270082e+15, 3.753212e+35, 2.273040e-03
5.245034e+15, 3.723265e+35, 2.269453e-03
5.219987e+15, 3.693317e+35, 2.265867e-03
5.195130e+15, 3.663639e+35, 2.262280e-03
5.170337e+15, 3.634050e+35, 2.258694e-03
5.145545e+15, 3.604462e+35, 2.255107e-03
5.120906e+15, 3.575090e+35, 2.251521e-03
5.096369e+15, 3.545860e+35, 2.247934e-03
5.071832e+15, 3.516630e+35, 2.244348e-03
5.047408e+15, 3.487560e+35, 2.240761e-03
5.023127e+15, 3.458688e+35, 2.237175e-03
4.998845e+15, 3.429817e+35, 2.233588e-03
4.974632e+15, 3.401042e+35, 2.230002e-03
4.950608e+15, 3.372529e+35, 2.226415e-03
4.926583e+15, 3.344016e+35, 2.222829e-03
4.902576e+15, 3.315530e+35, 2.219242e-03
4.878809e+15, 3.287376e+35, 2.215656e-03
4.855041e+15, 3.259222e+35, 2.212069e-03
4.831273e+15, 3.231068e+35, 2.208483e-03
4.807727e+15, 3.203222e+35, 2.204896e-03
4.784217e+15, 3.175426e+35, 2.201310e-03
4.760707e+15, 3.147631e+35, 2.197723e-03
4.737359e+15, 3.120061e+35, 2.194137e-03
4.714107e+15, 3.092624e+35, 2.190550e-03
4.690856e+15, 3.065188e+35, 2.186964e-03
4.667702e+15, 3.037886e+35, 2.183377e-03
4.644709e+15, 3.010808e+35, 2.179791e-03
4.621716e+15, 2.983730e+35, 2.176204e-03
4.598752e+15, 2.956691e+35, 2.172618e-03
4.576018e+15, 2.929971e+35, 2.169031e-03
4.553285e+15, 2.903252e+35, 2.165445e-03
4.530552e+15, 2.876533e+35, 2.161858e-03
4.508032e+15, 2.850107e+35, 2.158272e-03
4.485559e+15, 2.823747e+35, 2.154685e-03
4.463086e+15, 2.797386e+35, 2.151099e-03
4.440746e+15, 2.771209e+35, 2.147512e-03
4.418534e+15, 2.745207e+35, 2.143926e-03
4.396322e+15, 2.719205e+35, 2.140339e-03
4.374158e+15, 2.693268e+35, 2.136753e-03
4.352207e+15, 2.667625e+35, 2.133166e-03
4.330256e+15, 2.641981e+35, 2.129580e-03
4.308306e+15, 2.616338e+35, 2.125993e-03
4.286573e+15, 2.590993e+35, 2.122407e-03
4.264885e+15, 2.565708e+35, 2.118820e-03
4.243196e+15, 2.540424e+35, 2.115234e-03
4.221629e+15, 2.515305e+35, 2.111647e-03
4.200203e+15, 2.490379e+35, 2.108060e-03
4.178777e+15, 2.465453e+35, 2.104474e-03
4.157370e+15, 2.440551e+35, 2.100887e-03
4.136208e+15, 2.415984e+35, 2.097301e-03
4.115045e+15, 2.391416e+35, 2.093714e-03
4.093883e+15, 2.366849e+35, 2.090128e-03
4.072893e+15, 2.342516e+35, 2.086541e-03
4.051995e+15, 2.318307e+35, 2.082955e-03
4.031097e+15, 2.294098e+35, 2.079368e-03
4.010256e+15, 2.269967e+35, 2.075782e-03
3.989622e+15, 2.246117e+35, 2.072195e-03
3.968989e+15, 2.222267e+35, 2.068609e-03
3.948356e+15, 2.198417e+35, 2.065022e-03
3.927923e+15, 2.174837e+35, 2.061436e-03
3.907555e+15, 2.151346e+35, 2.057849e-03
3.887187e+15, 2.127854e+35, 2.054263e-03
3.866891e+15, 2.104459e+35, 2.050676e-03
3.846790e+15, 2.081326e+35, 2.047090e-03
3.826688e+15, 2.058194e+35, 2.043503e-03
3.806586e+15, 2.035061e+35, 2.039917e-03
3.786687e+15, 2.012200e+35, 2.036330e-03
3.766853e+15, 1.989426e+35, 2.032744e-03
3.747018e+15, 1.966652e+35, 2.029157e-03
3.727244e+15, 1.943958e+35, 2.025571e-03
3.707677e+15, 1.921542e+35, 2.021984e-03
3.688110e+15, 1.899127e+35, 2.018398e-03
3.668543e+15, 1.876711e+35, 2.014811e-03
3.649154e+15, 1.854533e+35, 2.011225e-03
3.629856e+15, 1.832477e+35, 2.007638e-03
3.610557e+15, 1.810420e+35, 2.004052e-03
3.591279e+15, 1.788389e+35, 2.000465e-03
3.572250e+15, 1.766691e+35, 1.996879e-03
3.553220e+15, 1.744993e+35, 1.993292e-03
3.534191e+15, 1.723295e+35, 1.989706e-03
3.515286e+15, 1.701761e+35, 1.986119e-03
3.496527e+15, 1.680422e+35, 1.982533e-03
3.477768e+15, 1.659082e+35, 1.978946e-03
3.459008e+15, 1.637743e+35, 1.975360e-03
3.440470e+15, 1.616696e+35, 1.971773e-03
3.421982e+15, 1.595715e+35, 1.968187e-03
3.403493e+15, 1.574734e+35, 1.964600e-03
3.385043e+15, 1.553804e+35, 1.961014e-03
3.366827e+15, 1.533182e+35, 1.957427e-03
3.348610e+15, 1.512560e+35, 1.953841e-03
3.330393e+15, 1.491938e+35, 1.950254e-03
3.312296e+15, 1.471474e+35, 1.946668e-03
3.294352e+15, 1.451210e+35, 1.943081e-03
3.276407e+15, 1.430947e+35, 1.939495e-03
3.258463e+15, 1.410683e+35, 1.935908e-03
3.240712e+15, 1.390674e+35, 1.932322e-03
3.223040e+15, 1.370769e+35, 1.928735e-03
3.205369e+15, 1.350864e+35, 1.925149e-03
3.187698e+15, 1.330959e+35, 1.921562e-03
3.170285e+15, 1.311393e+35, 1.917976e-03
3.152888e+15, 1.291847e+35, 1.914389e-03
3.135491e+15, 1.272300e+35, 1.910803e-03
3.118134e+15, 1.252807e+35, 1.907216e-03
3.101012e+15, 1.233620e+35, 1.903630e-03
3.083889e+15, 1.214432e+35, 1.900043e-03
3.066767e+15, 1.195245e+35, 1.896457e-03
3.049732e+15, 1.176171e+35, 1.892870e-03
3.032885e+15, 1.157342e+35, 1.889284e-03
3.016039e+15, 1.138513e+35, 1.885697e-03
2.999192e+15, 1.119684e+35, 1.882111e-03
2.982471e+15, 1.101018e+35, 1.878524e-03
2.965901e+15, 1.082548e+35, 1.874938e-03
2.949331e+15, 1.064078e+35, 1.871351e-03
2.932761e+15, 1.045608e+35, 1.867765e-03
2.916345e+15, 1.027336e+35, 1.864178e-03
2.900052e+15, 1.009225e+35, 1.860592e-03
2.883760e+15, 9.911130e+34, 1.857005e-03
2.867467e+15, 9.730014e+34, 1.853419e-03
2.851346e+15, 9.551114e+34, 1.849832e-03
2.804541e+15, 1.091854e+35, 1.846246e-03
2.786343e+15, 1.074805e+35, 1.842659e-03
2.768145e+15, 1.057755e+35, 1.839073e-03
2.749948e+15, 1.040706e+35, 1.835486e-03
2.731750e+15, 1.023656e+35, 1.831900e-03
2.713552e+15, 1.006607e+35, 1.828313e-03
2.695354e+15, 9.895569e+34, 1.824727e-03
2.677156e+15, 9.725074e+34, 1.821140e-03
2.658958e+15, 9.554578e+34, 1.817554e-03
2.640761e+15, 9.384082e+34, 1.813967e-03
2.622563e+15, 9.213586e+34, 1.810381e-03
2.604365e+15, 9.043090e+34, 1.806794e-03
2.586167e+15, 8.872594e+34, 1.803208e-03
2.567969e+15, 8.702098e+34, 1.799621e-03
2.549771e+15, 8.531602e+34, 1.796035e-03
2.531573e+15, 8.361107e+34, 1.792448e-03
2.513376e+15, 8.190611e+34, 1.788862e-03
2.495178e+15, 8.020115e+34, 1.785275e-03
2.475747e+15, 7.867505e+34, 1.781688e-03
2.456285e+15, 7.715337e+34, 1.778102e-03
2.436824e+15, 7.563170e+34, 1.774515e-03
2.417362e+15, 7.411002e+34, 1.770929e-03
2.397901e+15, 7.258834e+34, 1.767342e-03
2.378440e+15, 7.106667e+34, 1.763756e-03
2.358978e+15, 6.954499e+34, 1.760169e-03
2.339517e+15, 6.802331e+34, 1.756583e-03
2.320055e+15, 6.650164e+34, 1.752996e-03
2.300594e+15, 6.497996e+34, 1.749410e-03
2.281132e+15, 6.345828e+34, 1.745823e-03
2.261671e+15, 6.193661e+34, 1.742237e-03
2.242210e+15, 6.041493e+34, 1.738650e-03
2.222748e+15, 5.889325e+34, 1.735064e-03
2.203287e+15, 5.737158e+34, 1.731477e-03
2.183119e+15, 5.591906e+34, 1.727891e-03
2.161866e+15, 5.457275e+34, 1.724304e-03
2.140613e+15, 5.322645e+34, 1.720718e-03
2.119360e+15, 5.188014e+34, 1.717131e-03
2.098107e+15, 5.053383e+34, 1.713545e-03
2.076854e+15, 4.918753e+34, 1.709958e-03
2.055602e+15, 4.784122e+34, 1.706372e-03
2.034349e+15, 4.649491e+34, 1.702785e-03
2.013096e+15, 4.514861e+34, 1.699199e-03
1.991843e+15, 4.380230e+34, 1.695612e-03
1.970590e+15, 4.245599e+34, 1.692026e-03
1.949337e+15, 4.110968e+34, 1.688439e-03
1.928084e+15, 3.976338e+34, 1.684853e-03
1.906831e+15, 3.841707e+34, 1.681266e-03
1.884174e+15, 3.717097e+34, 1.677680e-03
1.860430e+15, 3.600235e+34, 1.674093e-03
1.836685e+15, 3.483373e+34, 1.670507e-03
1.812941e+15, 3.366510e+34, 1.666920e-03
1.789197e+15, 3.249648e+34, 1.663334e-03
1.765453e+15, 3.132786e+34, 1.659747e-03
1.741709e+15, 3.015924e+34, 1.656161e-03
1.717965e+15, 2.899062e+34, 1.652574e-03
1.694221e+15, 2.782200e+34, 1.648988e-03
1.670477e+15, 2.665338e+34, 1.645401e-03
1.646733e+15, 2.548476e+34, 1.641815e-03
1.622989e+15, 2.431614e+34, 1.638228e-03
1.597367e+15, 2.324213e+34, 1.634642e-03
1.570039e+15, 2.225403e+34, 1.631055e-03
1.542712e+15, 2.126594e+34, 1.627469e-03
1.515385e+15, 2.027784e+34, 1.623882e-03
1.488058e+15, 1.928975e+34, 1.620296e-03
1.460731e+15, 1.830165e+34, 1.616709e-03
1.433403e+15, 1.731356e+34, 1.613123e-03
1.406076e+15, 1.632546e+34, 1.609536e-03
1.378749e+15, 1.533737e+34, 1.605950e-03
1.351422e+15, 1.434927e+34, 1.602363e-03
1.322257e+15, 1.341502e+34, 1.598777e-03
1.289049e+15, 1.259918e+34, 1.595190e-03
1.255841e+15, 1.178334e+34, 1.591604e-03
1.222634e+15, 1.096750e+34, 1.588017e-03
1.189426e+15, 1.015166e+34, 1.584431e-03
1.156218e+15, 9.335817e+33, 1.580844e-03
1.123011e+15, 8.519978e+33, 1.577258e-03
1.089803e+15, 7.704138e+33, 1.573671e-03
1.055768e+15, 6.904193e+33, 1.570085e-03
