#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
5.6207312146e+32, -6.70500898257e+32, 0.0, 0.0, -414.013684346, -280.367000523, 0, 0, 0
5.63975982485e+32, -6.70505023311e+32, 0.0, 0.0, -413.314650902, -279.893620252, 0, 0, 0
5.64101596371e+35, 2.02128731681e+34, 7.51450339836, 0.350666561316, -13.0687015624, -8.85002790078, 0, 0, 0
5.64634645999e+32, -6.70506405387e+32, 0.0, 0.0, -413.073508491, -279.730320397, 0, 0, 0
5.64917189861e+34, -6.6102082677e+33, 0.0, 0.0, -41.297019602, -27.9660357958, 0, 0, 0
5.65303223672e+33, -7.05817808591e+33, 0.0, 0.0, -130.548045405, -88.4061694049, 0, 0, 0
5.65851547794e+33, -7.05818143665e+33, 0.0, 0.0, -130.484777934, -88.3633251425, 0, 0, 0
5.66031049991e+32, -6.70509458197e+32, 0.0, 0.0, -412.56366571, -279.385058643, 0, 0, 0
5.67126348082e+32, -6.7051180219e+32, 0.0, 0.0, -412.165078527, -279.115138354, 0, 0, 0
5.68048577349e+32, -6.70513819907e+32, 0.0, 0.0, -411.830366747, -278.888474016, 0, 0, 0
5.69548607498e+32, -6.70517058319e+32, 0.0, 0.0, -411.287686768, -278.520975154, 0, 0, 0
5.70028184767e+32, -6.70518100623e+32, 0.0, 0.0, -411.114637667, -278.403787584, 0, 0, 0
5.70073052528e+35, 2.06485530749e+34, 7.52704326701, 0.354405096068, -13.0000747271, -8.80355431627, 0, 0, 0
5.71901804041e+32, -6.70522152523e+32, 0.0, 0.0, -410.440654637, -277.947371269, 0, 0, 0
5.71969492453e+32, -6.70522293755e+32, 0.0, 0.0, -410.416367592, -277.930924262, 0, 0, 0
5.73872120615e+32, -6.70526437608e+32, 0.0, 0.0, -409.735451048, -277.469812621, 0, 0, 0
5.74186317501e+32, -6.70527120925e+32, 0.0, 0.0, -409.623331327, -277.393885977, 0, 0, 0
5.75735689462e+32, -6.70530502772e+32, 0.0, 0.0, -409.071787905, -277.020384857, 0, 0, 0
5.76086125034e+35, 2.10886737504e+34, 7.55231758406, 0.359421594042, -12.9320506576, -8.75748892024, 0, 0, 0
5.76402527672e+32, -6.70531914786e+32, 0.0, 0.0, -408.835092516, -276.860096493, 0, 0, 0
5.77538195682e+33, -7.05824620981e+33, 0.0, 0.0, -129.157832753, -87.464727694, 0, 0, 0
5.77559819201e+32, -6.70534412609e+32, 0.0, 0.0, -408.425283327, -276.582576745, 0, 0, 0
5.78550814345e+32, -6.70536554361e+32, 0.0, 0.0, -408.07533918, -276.34559716, 0, 0, 0
5.79344130041e+32, -6.70538266463e+32, 0.0, 0.0, -407.79584772, -276.156327614, 0, 0, 0
5.8063155731e+32, -6.70541055087e+32, 0.0, 0.0, -407.343496454, -275.849998687, 0, 0, 0
5.81088242189e+32, -6.70542047236e+32, 0.0, 0.0, -407.18339669, -275.741580313, 0, 0, 0
5.82140869004e+35, 2.15332660198e+34, 7.57726288234, 0.364427542635, -12.8646228902, -8.71182733558, 0, 0, 0
5.82645136363e+32, -6.70545440589e+32, 0.0, 0.0, -406.639012574, -275.372927421, 0, 0, 0
5.82791775855e+32, -6.70545767654e+32, 0.0, 0.0, -406.587851, -275.338281182, 0, 0, 0
5.84454351245e+32, -6.70549376471e+32, 0.0, 0.0, -406.009136533, -274.946380032, 0, 0, 0
5.84591931292e+32, -6.70549630676e+32, 0.0, 0.0, -405.961357869, -274.914024675, 0, 0, 0
5.86075588568e+32, -6.70552859876e+32, 0.0, 0.0, -405.447184267, -274.56583012, 0, 0, 0
5.8647232189e+32, -6.70553714349e+32, 0.0, 0.0, -405.310023812, -274.472946076, 0, 0, 0
5.87110035246e+31, -1.87245299319e+32, 0.0, 0.0, -1281.00655789, -867.488152841, 0, 0, 0
5.87655108034e+32, -6.70556285835e+32, 0.0, 0.0, -404.901930239, -274.196588131, 0, 0, 0
5.87709860025e+31, -1.87268817095e+32, 0.0, 0.0, -1280.35268454, -867.045354652, 0, 0, 0
5.8823733955e+35, 2.19823548868e+34, 7.58908651645, 0.368132958605, -12.7977850193, -8.66656522445, 0, 0, 0
5.88286687949e+32, -6.70557640357e+32, 0.0, 0.0, -404.684522124, -274.049360965, 0, 0, 0
5.89192529847e+32, -6.70559592939e+32, 0.0, 0.0, -404.373315529, -273.838614164, 0, 0, 0
5.8931251351e+33, -7.0583112959e+33, 0.0, 0.0, -127.861052003, -86.5865573753, 0, 0, 0
5.89337618515e+34, -6.56839135085e+33, 0.0, 0.0, -40.4323536255, -27.3804904009, 0, 0, 0
5.90035409262e+32, -6.7056145634e+32, 0.0, 0.0, -404.084383925, -273.642951822, 0, 0, 0
5.90687474219e+32, -6.70562887299e+32, 0.0, 0.0, -403.861286234, -273.491871718, 0, 0, 0
5.9171886562e+32, -6.7056506987e+32, 0.0, 0.0, -403.509158938, -273.253413722, 0, 0, 0
5.92139561356e+32, -6.70565989653e+32, 0.0, 0.0, -403.365793458, -273.156327681, 0, 0, 0
5.92787675105e+33, -7.05833045866e+33, 0.0, 0.0, -127.485714446, -86.3323815619, 0, 0, 0
5.93337436813e+32, -6.70568576507e+32, 0.0, 0.0, -402.958414729, -272.880453822, 0, 0, 0
5.93548411467e+32, -6.70569023668e+32, 0.0, 0.0, -402.886793303, -272.831952323, 0, 0, 0
5.94375591789e+35, 2.2435965978e+34, 7.61345535727, 0.373115382304, -12.7315306978, -8.62169828864, 0, 0, 0
5.94891502636e+32, -6.70571991016e+32, 0.0, 0.0, -402.431735989, -272.52379088, 0, 0, 0
5.94913644759e+32, -6.70572036416e+32, 0.0, 0.0, -402.424246855, -272.518719294, 0, 0, 0
5.96234881442e+32, -6.70574902335e+32, 0.0, 0.0, -401.978120189, -272.21660562, 0, 0, 0
5.9638144288e+32, -6.70575188174e+32, 0.0, 0.0, -401.928723857, -272.18315479, 0, 0, 0
5.96985091782e+32, -6.70576532313e+32, 0.0, 0.0, -401.725464847, -272.045509295, 0, 0, 0
5.97511741723e+32, -6.7057686252e+32, 0.0, 0.0, -401.548384367, -271.925591705, 0, 0, 0
5.97807637336e+32, -6.70577137525e+32, 0.0, 0.0, -401.448995279, -271.858286151, 0, 0, 0
5.98743845809e+32, -6.70577770596e+32, 0.0, 0.0, -401.135015447, -271.645661334, 0, 0, 0
5.99170465796e+32, -6.70578114317e+32, 0.0, 0.0, -400.992182399, -271.548935852, 0, 0, 0
5.99930813911e+32, -6.70578650492e+32, 0.0, 0.0, -400.737994492, -271.376801684, 0, 0, 0
6.00470308052e+32, -6.70579064878e+32, 0.0, 0.0, -400.557931981, -271.254864685, 0, 0, 0
6.00555680832e+35, 2.28941320752e+34, 7.62484388982, 0.376796705667, -12.6658536376, -8.57722226992, 0, 0, 0
