rho,x,y,z,w,energia,pressao,energiamit,pressaomit,(pressao/pressaomit),fermie,fermip,hardgluons,nu,nd,ns,ne,nB,muB,muBGibbs
0.95,2.1086732393,2.1749300566,2.0379450535,0.066345574,389.508671983,57.797139784,367.575156357,35.8636241581,1.6115811255,307.575156357,95.8636241581,21.933515626,0.9500098631,1.0424041694,0.8575859674,9.86313247745283E-006,0.95,470.8482229133,470.8482229127
0.94,2.1012484227,2.1677243785,2.030253253,0.0665652962,384.8097916397,55.9812890332,363.335603931,34.5071013246,1.6223121295,303.335603931,94.5071013246,21.4741877087,0.9400099615,1.0320778081,0.8479122304,9.96145105729244E-006,0.94,468.9266815667,468.9266815669
0.93,2.0937707618,2.16046883,2.0225045997,0.0667879987,380.1301767695,54.1752761854,359.1104563652,33.1555557811,1.6339727961,299.1104563652,93.1555557811,21.0197204043,0.9300100618,1.0217491132,0.838240825,1.00617677980282E-005,0.93,466.9951107043,466.9951107043
0.92,2.0862393064,2.1531625326,2.0146980374,0.0670137537,375.4699285565,52.3791372291,354.8998148437,31.8090235163,1.6466754222,294.8998148437,91.8090235163,20.5701137128,0.9200101641,1.0114180425,0.8285717934,1.01641445873092E-005,0.92,465.0533323756,465.0533323757
0.91,2.0786530783,2.1458045826,2.0068324785,0.0672426354,370.8291499879,50.5929088058,350.7037823538,30.4675411716,1.6605510934,290.7037823538,90.4675411716,20.1253676342,0.9100102686,1.0010845525,0.8189051789,1.02686458997172E-005,0.91,463.1011635097,463.1011635096
0.9,2.0710110708,2.13839405,1.998906802,0.067474721,366.2079459094,48.8166282301,346.5224637409,29.1311460617,1.6757537835,286.5224637409,89.1311460617,19.6854821684,0.9000103753,0.9907485985,0.8092410262,1.03753389421807E-005,0.9,461.1384157106,461.1384157105
0.89,2.0633122471,2.1309299779,1.9909198529,0.0677100905,361.6064230767,47.0503335089,342.3559657611,27.7998761933,1.6924655772,282.3559657611,87.7998761933,19.2504573156,0.8900104843,0.9804101344,0.7995793813,1.04842938032829E-005,0.89,459.1648950407,459.16489504
0.88,2.0555555393,2.1234113809,1.9828704402,0.0679488265,357.024690217,45.2940633635,338.2043971414,26.4737702879,1.7109033912,278.2043971414,86.4737702879,18.8202930756,0.8800105956,0.9700691128,0.7899202916,1.05955835864494E-005,0.88,457.1804017951,457.180401796
0.87,2.047739847,2.1158372442,1.9747573354,0.0681910148,352.4628580783,43.5478572481,334.0678686298,25.1528677996,1.7313277196,274.0678686298,85.1528677996,18.3949894485,0.8700107093,0.9597254847,0.780263806,1.07092846226892E-005,0.87,455.1847302603,455.1847302602
0.86,2.0398640359,2.1082065223,1.9665792714,0.0684367444,347.9210395036,41.8117553766,329.9464930693,23.8372089423,1.7540541545,269.9464930693,83.8372089423,17.9745464343,0.8600108255,0.9493791998,0.7706099747,1.08254765923903E-005,0.86,453.1776684655,453.1776684654
0.85,2.0319269364,2.1005181377,1.9583349399,0.0686861076,343.399349485,40.0857987428,325.840385452,22.5268347099,1.7794687651,265.840385452,82.5268347099,17.558964033,0.8500109442,0.939030206,0.7609588498,1.09442427405066E-005,0.85,451.1589979146,451.1589979151
0.84,2.0239273421,2.0927709797,1.9500229905,0.0689392,338.8979052326,38.3700291458,321.749662988,21.2217869012,1.8080489322,261.749662988,81.2217869012,17.1482422445,0.8400110657,0.9286784496,0.7513104848,1.10656700985659E-005,0.84,449.1284933073,449.1284933075
0.83,2.0158640083,2.0849639025,1.9416420279,0.0691961212,334.4168262461,36.6644892157,317.6744451772,19.9221081467,1.8403920381,257.6744451772,79.9221081467,16.7423810689,0.8300111898,0.9183238752,0.7416649349,1.11898496693658E-005,0.83,447.0859222438,447.0859222431
0.82,2.0077356498,2.0770957242,1.9331906108,0.0694569743,329.9562343883,34.969222441,313.6148538821,18.6278419348,1.8772556995,253.6148538821,78.6278419348,16.3413805063,0.8200113169,0.9079664258,0.7320222573,1.13168766543309E-005,0.82,445.0310449136,445.0310449139
0.81,1.9995409397,2.0691652249,1.9246672487,0.0697218668,325.5162539532,33.2842731941,309.5710133968,17.3390326376,1.9196153494,249.5710133968,77.3390326376,15.9452405564,0.8100114468,0.8976060421,0.722382511,1.14468507527769E-005,0.81,442.9636137631,442.9636137621
0.8,1.9912785072,2.0611711453,1.9160704006,0.0699909101,321.0970117576,31.6096867636,305.5430505381,16.0557255441,1.9687485736,245.5430505381,76.0557255441,15.5539612195,0.8000115799,0.8872426633,0.7127457568,1.15798763431268E-005,0.8,440.8833731515,440.8833731516
0.79,1.9829469356,2.0531121843,1.9073984721,0.0702642203,316.6986372107,29.9455093817,301.5310947153,14.7779668862,2.0263619219,241.5310947153,74.7779668862,15.1675424955,0.7900117161,0.8768762261,0.7031120579,1.17160628618761E-005,0.79,438.7900589774,438.7900589778
0.78,1.9745447601,2.0449869977,1.8986498126,0.070541918,312.32126241,28.2917882578,297.5352780257,13.5058038735,2.0947874353,237.5352780257,73.5058038735,14.7859843843,0.7800118555,0.8665066653,0.6934814791,1.18555250309141E-005,0.78,436.6833982916,436.683398292
0.77,1.9660704657,2.0367941959,1.889822713,0.0708241291,307.9650222282,26.6485716116,293.5557353422,12.2392847256,2.1772981191,233.5557353422,72.2392847256,14.409286886,0.7700119984,0.8561339135,0.6838540881,1.19983832250405E-005,0.77,434.5631088822,434.5631088829
0.76,1.9575224847,2.028532342,1.8809154028,0.0711109845,303.6300544077,25.0159087073,289.5926044071,10.9784587067,2.2786357699,229.5926044071,70.9784587067,14.0374500006,0.7600121448,0.8457579007,0.6742299545,1.21447638181479E-005,0.76,432.4288988355,432.4288988355
0.75,1.9488991942,2.0201999491,1.8719260468,0.0714026205,299.3164996621,23.3938498911,285.646025934,9.7233761631,2.4059389968,225.646025934,69.7233761631,13.6704737281,0.7500122948,0.8353785547,0.6646091505,1.22947995535074E-005,0.75,430.2804660714,430.280466071
0.74,1.9401989132,2.0117954784,1.8628527416,0.0716991795,295.0245017781,21.782446629,281.7161437097,8.4740885605,2.5704766328,221.7161437097,68.4740885605,13.3083580684,0.7400124486,0.8249958003,0.654991751,1.24486299551604E-005,0.74,428.1174978481,428.1174978474
0.73,1.9314199,2.0033173362,1.8536935128,0.0720008099,290.7542077266,20.181751547,277.803104705,7.2306485253,2.7911398924,217.803104705,67.2306485253,12.9511030217,0.7300126064,0.81460956,0.6453778336,1.26064017773482E-005,0.73,425.9396702374,425.9396702378
0.72,1.9225603489,1.9947638714,1.8444463106,0.0723076666,286.5057677734,18.5918184729,273.9070591856,5.9931098851,3.1021988299,213.9070591856,65.9931098851,12.5987085878,0.7200127683,0.8042197532,0.6357674785,1.27682694809561E-005,0.72,423.7466475645,423.7466475643
0.71,1.9136183871,1.9861333728,1.8351090062,0.0726199114,282.2793356058,17.012702482,270.028160839,4.7615277152,3.5729504267,210.028160839,64.7615277152,12.2511747668,0.7100129344,0.7938262962,0.6261607694,1.29343957264843E-005,0.71,421.5380818145,421.5380818138
0.7,1.9045920709,1.9774240655,1.8256793872,0.0729377134,278.0750684551,15.4444599431,266.1665668964,3.5359583844,4.3678285387,206.1665668964,63.5359583844,11.9085015587,0.700013105,0.7834291023,0.6165577927,0.000013105,0.7,419.3136119977,419.3136119974
0.69,1.8954793826,1.9686341081,1.8161551536,0.0732612495,273.8931272296,13.8871485666,262.3224382661,2.3164596032,5.9949884503,202.3224382661,62.3164596032,11.5706889635,0.6900132801,0.7730280814,0.6069586385,1.32801189278344E-005,0.69,417.072863473,417.0728634727
0.68,1.8862782258,1.9597615891,1.8065339123,0.0735907046,269.7336766566,12.3408274579,258.4959396755,1.1030904768,11.187502492,198.4959396755,61.1030904768,11.2377369811,0.6800134601,0.7626231397,0.5973634002,1.34600875018648E-005,0.68,414.8154472268,414.8154472272
0.67,1.8769864217,1.9508045228,1.7968131724,0.0739262724,265.5968854279,10.8055571702,254.6872398163,-0.1040884414,-103.8113072383,194.6872398163,59.8959115586,10.9096456116,0.6700136451,0.75221418,0.587772175,1.36450592110559E-005,0.67,412.5409591017,412.5409591017
0.66,1.8676017043,1.9417608458,1.7869903392,0.0742681558,261.4829263575,9.2813997634,250.8965115025,-1.3050150917,-7.1121014788,190.8965115025,58.6949849083,10.586414855,0.6600138352,0.7418011008,0.578185064,1.38352470863414E-005,0.66,410.2489789718,410.248978971
0.65,1.8581217155,1.9326284123,1.7770627086,0.0746165675,257.3919765455,7.7684188638,247.1239318341,-2.4996258475,-3.1078326669,187.1239318341,57.5003741525,10.2680447113,0.6500140309,0.7313837966,0.5686021725,1.40308764745803E-005,0.65,407.9390698608,407.9390698604
0.64,1.848544,1.9234049898,1.7670274602,0.0749717307,253.3242175483,6.266679728,243.3696823678,-3.6878554524,-1.6992747706,183.3696823678,56.3121445476,9.9545351805,0.6400142322,0.7209621577,0.5590236101,1.4232185977203E-005,0.64,405.6107769946,405.6107769942
0.63,1.8388659998,1.9140882541,1.7568816507,0.0753338796,249.2798355654,4.776249311,239.6339493029,-4.8696369515,-0.9808224635,179.6339493029,55.1303630485,9.6458862625,0.6300144394,0.7105360694,0.5494494912,1.44394283931591E-005,0.63,403.263626788,403.2636267879
0.62,1.829085048,1.9046757837,1.7466222062,0.0757032603,245.2590216305,3.2971963371,235.916923673,-6.0449016204,-0.5454507855,175.916923673,53.9550983796,9.3420979575,0.6200146529,0.7001054123,0.5398799348,1.46528718372799E-005,0.62,400.8971257541,400.8971257542
0.61,1.8191983622,1.8951650547,1.7362459143,0.0760801315,241.2619718175,1.829591376,232.2188015523,-7.2135788893,-0.2536315751,172.2188015523,52.7864211107,9.0431702653,0.6100148728,0.6896700618,0.5303150654,1.48728008915563E-005,0.61,398.510759334,398.5107593336
0.6,1.809203038,1.8855534344,1.7257494152,0.0764647654,237.2888874583,0.3735069232,228.5397842723,-8.3755962627,-0.0445946666,168.5397842723,51.6244037373,8.749103186,0.6000150995,0.6792298876,0.5207550129,1.50995179130353E-005,0.6,396.1039906356,396.1039906359
0.59,1.799096041,1.8758381743,1.7151291923,0.0768574487,233.3399753693,-1.0709825157,224.8800786497,-9.5308792352,0.1123697499,164.8800786497,50.4691207648,8.4598967196,0.5900153333,0.6687847536,0.5111999131,1.53333444366249E-005,0.59,393.6762590743,393.6762590738
0.58,1.788874199,1.8660164039,1.7043815623,0.0772584834,229.4154481012,-2.5038003337,221.2398972352,-10.6793511997,0.2344524763,161.2398972352,49.3206488003,8.175550866,0.5800155746,0.6583345174,0.5016499079,1.55746227287342E-005,0.58,391.2269789094,391.2269789097
0.57,1.7785341931,1.8560851222,1.6935026634,0.0776681881,225.5155241927,-3.9248677276,217.6194585674,-11.820933353,0.3320268891,157.6194585674,48.179066647,7.8960656253,0.5700158237,0.6478790301,0.4921051461,1.58237174937435E-005,0.57,388.7555376583,388.7555376581
0.56,1.7680725481,1.8460411899,1.6824884442,0.0780868991,221.6404284514,-5.334103595,214.0189874538,-12.9555445925,0.4117236104,154.0189874538,47.0444554075,7.6214409976,0.560016081,0.6374181356,0.4825657834,0.000016081,0.56,386.2612943864,386.2612943864
0.55,1.7574856226,1.8358813202,1.6713346499,0.0785149719,217.7903922438,-6.731424426,210.4387152612,-14.0831014087,0.4779788365,150.4387152612,45.9168985913,7.3516769827,0.5500163469,0.62695167,0.4730319831,1.63469388925944E-005,0.55,383.7435778501,383.7435778506
0.54,1.7467695974,1.825602069,1.6600368082,0.0789527823,213.9656538101,-8.1167441877,206.8788802295,-15.2035177684,0.5338727728,146.8788802295,44.7964822316,7.0867735806,0.5400166219,0.6164794617,0.4635039164,1.66219249785515E-005,0.54,381.2016844858,381.2016844859
0.53,1.7359204635,1.8151998248,1.6485902141,0.0794007282,210.1664585992,-9.4899742,203.3397278077,-16.3167049915,0.5816109444,143.3397278077,43.6832950085,6.8267307915,0.5300169065,0.6060013302,0.4539817633,1.6906451248213E-005,0.53,378.6348762248,378.634876225
0.52,1.7249340092,1.8046707965,1.6369899126,0.0798592313,206.3930596233,-10.8510230038,199.8215110081,-17.4225716191,0.6228140851,139.8215110081,42.5774283809,6.5715486152,0.520017201,0.5955170859,0.444465713,0.000017201,0.52,376.0423781149,376.0423781144
0.51,1.7138058052,1.7940110014,1.6252306801,0.0803287388,202.6457178425,-12.1997962198,196.3244907906,-18.5210232717,0.6586999023,136.3244907906,41.4789767283,6.3212270519,0.5100175062,0.5850265292,0.4349559646,1.75061983269618E-005,0.51,373.4233757305,373.4233757308
0.5,1.7025311892,1.7832162515,1.6133070041,0.0808097257,198.9247025702,-13.5361963975,192.8489364689,-19.6119624988,0.6902010137,132.8489364689,40.3880375012,6.0757661014,0.5000178226,0.5745294497,0.4254527278,1.78225522897207E-005,0.5,370.7770123449,370.7770123456
0.49,1.6911052487,1.7722821381,1.6012130611,0.0813026971,195.230291914,-14.8601228526,189.3951261502,-20.6952886163,0.71804376,129.3951261502,39.3047113837,5.8351657638,0.4900181507,0.5640256258,0.4159562235,1.81507200441532E-005,0.49,368.1023858398,368.1023858396
0.48,1.6795228018,1.7612040161,1.5889426914,0.0818081904,191.5627732471,-16.1714714925,185.9633472081,-21.7708975315,0.7428022418,125.9633472081,38.2291024685,5.599426039,0.4800184914,0.5535148234,0.4064666852,1.84913814799068E-005,0.48,365.3985453217,365.3985453222
0.47,1.6677783771,1.7499769858,1.5764893723,0.0823267784,187.9224437114,-17.4701346301,182.5538967842,-22.8386815573,0.7649362152,122.5538967842,37.1613184427,5.3685469272,0.4700188453,0.5429967952,0.3969843595,1.88452699741629E-005,0.47,362.6644874068,362.664487407
0.46,1.6558661902,1.738595873,1.563846188,0.0828590723,184.309610766,-18.7560007811,179.1670823378,-23.8985292093,0.7848182044,119.1670823378,36.1014707907,5.1425284282,0.4600192132,0.5324712796,0.3875095073,1.92131777397455E-005,0.46,359.8991521412,359.8991521411
0.45,1.6437801194,1.7270552077,1.5510057964,0.0834057251,180.7245927735,-20.0289544467,175.8032222314,-24.9503249889,0.8027532489,115.8032222314,35.0496750111,4.9213705421,0.450019596,0.5219379992,0.3780424048,0.000019596,0.45,357.1014185045,357.1014185039
0.44,1.6315136773,1.7153491997,1.5379603919,0.0839674352,177.1677196368,-21.288875879,172.4626463679,-25.9939491479,0.8189935188,112.4626463679,34.0060508521,4.7050732689,0.4400199946,0.5113966601,0.3685833453,1.99945513007474E-005,0.44,354.2700994493,354.2700994496
0.43,1.6190599803,1.7034717129,1.5247016648,0.0845449509,173.6393334841,-22.5356408267,169.1456968755,-27.0292774353,0.8337492884,109.1456968755,32.9707225647,4.4936366086,0.43002041,0.50084695,0.3591326401,0.00002041,0.43,351.4039364125,351.4039364125
0.42,1.606411715,1.6914162351,1.511220755,0.0851390753,170.1397894175,-23.7691202593,165.8527288563,-28.0561808205,0.8471972865,105.8527288563,31.9438191795,4.2870605611,0.4200208433,0.4902885366,0.3496906201,2.08432667816192E-005,0.42,348.5015932344,348.5015932336
0.41,1.5935610997,1.6791758461,1.497508201,0.0857506711,166.6694563218,-24.9891800682,162.5841111952,-29.0745251948,0.8594871249,102.5841111952,30.9254748052,4.0853451266,0.4100212957,0.4797210662,0.3402576381,2.12956834846314E-005,0.41,345.5616493991,345.561649399
0.4,1.5804998428,1.6667431812,1.4835538824,0.086380667,163.2287177437,-26.1956807417,159.3402274388,-30.0841710465,0.8707463038,99.3402274388,29.9158289535,3.8884903049,0.4000217685,0.4691441614,0.3308340701,2.17685077479975E-005,0.4,342.5825925053,342.5825925052
0.39,1.567219095,1.6541103907,1.4693469552,0.0870300639,159.817972855,-27.3884770099,156.121476759,-31.084973106,0.8810841469,96.121476759,28.915026894,3.6964960961,0.3900222632,0.4585574187,0.3214203182,2.22631651019992E-005,0.39,339.5628098597,339.5628098593
0.38,1.5537093973,1.6412690949,1.4548757788,0.0876999431,156.4376375021,-28.567417458,152.9282750019,-32.0767799581,0.8905949255,92.9282750019,27.9232200419,3.5093625002,0.3800227812,0.4479604064,0.3120168124,2.27812177488624E-005,0.38,336.5005790628,336.5005790633
0.37,1.5399606206,1.6282103327,1.4401278338,0.0883914745,153.0881453533,-29.7323441027,149.7610558362,-33.0594336198,0.8993603594,89.7610558362,26.9405663802,3.3270895171,0.3700233244,0.4373526618,0.3026240139,2.33243814647214E-005,0.37,333.3940574347,333.3940574341
0.36,1.5259618999,1.614924505,1.4250896277,0.0891059261,149.7699491659,-30.8830919267,146.620272019,-34.0327690737,0.9074516346,86.620272019,25.9672309263,3.149677147,0.3600238945,0.4267336874,0.2932424181,2.38945449458255E-005,0.36,330.2412701091,330.2412701089
0.35,1.5117015575,1.6014013096,1.4097465887,0.0898446753,146.4835221705,-32.019488369,143.5063967808,-34.9966137586,0.9149310442,83.5063967808,25.0033862414,2.9771253897,0.3500244938,0.4161029479,0.2838725583,2.4493792306691E-005,0.35,327.040096575,327.0400965757
0.34,1.497167018,1.5876296679,1.3940829432,0.0906092218,143.2293596052,-33.1413527613,140.4199253599,-35.9507870065,0.9218533312,80.4199253599,24.0492129935,2.8094342453,0.3400251244,0.4054598659,0.2745150097,2.51244290775512E-005,0.34,323.7882554233,323.7882554233
0.33,1.4823447098,1.5735976419,1.3780815755,0.0914012014,140.0079804131,-34.2484957056,137.3613766994,-36.8950994193,0.9282667954,77.3613766994,23.1049005807,2.6466037138,0.330025789,0.3948038171,0.2651703939,0.000025789,0.33,320.4832869924,320.4832869927
0.32,1.467219954,1.5592923386,1.3617238661,0.092222403,136.8199291212,-35.3407183858,134.3312953261,-37.829352181,0.9342142106,74.3312953261,22.170647819,2.4886337951,0.3200264904,0.3841341249,0.2558393848,2.64903870063261E-005,0.32,317.1225335476,317.1225335482
0.31,1.4517768358,1.5446998014,1.3449895043,0.0930747879,133.6657779353,-36.4178118017,131.3302534459,-38.7533362911,0.9397335891,71.3302534459,21.2466637089,2.3355244894,0.3100272317,0.3734500542,0.2465227141,2.72317258213097E-005,0.31,313.7031165606,313.7031165599
0.3,1.4359980565,1.5298048841,1.3278562699,0.0939605117,130.5461290804,-37.4795559147,128.358853284,-39.6668317112,0.9448588228,68.358853284,20.3331682888,2.1872757965,0.3000280166,0.3627508043,0.2372211792,2.80165800131319E-005,0.3,310.2219105526,310.2219105525
0.29,1.4198647633,1.514591106,1.3102997782,0.0948819504,127.4616174184,-38.5257186947,125.4177297019,-40.5696064112,0.9496202232,65.4177297019,19.4303935888,2.0438877165,0.2900288489,0.3520355004,0.2279356507,2.88489366866001E-005,0.29,306.6755128399,306.6755128403
0.28,1.4033563498,1.4990404836,1.2922931794,0.0958417305,124.4129133975,-39.556055049,122.5075531481,-41.4614152984,0.9540449781,62.5075531481,18.5385847016,1.9053602494,0.2800297333,0.3413031839,0.2186670828,2.97332882074074E-005,0.28,303.0602083874,303.0602083876
0.27,1.3864502242,1.4831333329,1.2738068038,0.0968427647,121.4007263811,-40.5703056164,119.6290329859,-42.3419990116,0.9581575401,59.6290329859,17.6580009884,1.7716933952,0.2700306747,0.330552801,0.2094165243,3.06747150828736E-005,0.27,299.3719287577,299.3719287578
0.26,1.3691215359,1.4668480393,1.2548077384,0.0978882932,118.4258084219,-41.5681954055,116.7829212681,-43.2110825593,0.9619799585,56.7829212681,16.7889174407,1.6428871538,0.260031679,0.3197831886,0.2001851324,0.000031679,0.26,295.6062039084,295.6062039091
0.25,1.3513428533,1.4501607836,1.2352593203,0.0989819341,115.4889585625,-42.5494322478,113.9700170372,-44.0683737732,0.965532163,53.9700170372,15.9316262268,1.5189415253,0.2500327527,0.308993059,0.1909741883,3.27526773202576E-005,0.25,291.7581052589,291.7581052587
0.24,1.3330837801,1.4330452182,1.2151205239,0.1001277418,112.5910277604,-43.5137050349,111.1911712506,-44.9135615446,0.9688322088,51.1911712506,15.0864384554,1.3998565098,0.2400339033,0.2981809799,0.1817851168,3.39033228226931E-005,0.24,287.8221780232,287.8221780229
0.23,1.3143104957,1.4154720784,1.194345216,0.1013302786,109.7329245536,-44.4606817002,108.4472924466,-45.7463138073,0.9718964874,48.4472924466,14.2536861927,1.2856321071,0.2300351396,0.2873453512,0.1726195092,3.51395915991772E-005,0.23,283.7923602312,283.7923602321
0.22,1.2949852023,1.3974087142,1.1728812406,0.1025946995,106.9156216205,-45.3900068963,105.7393533033,-46.5662752136,0.9747399097,45.7393533033,13.4337247864,1.1762683172,0.2200364715,0.276484377,0.1634791515,3.64715122623111E-005,0.22,279.6618851098,279.6618851098
0.21,1.2750654511,1.3788185208,1.150669285,0.1039268568,104.1401634232,-46.3012993063,103.0683982829,-47.3730644465,0.9773760648,43.0683982829,12.6269355535,1.0717651403,0.2100379107,0.2655960304,0.1543660589,3.79107500608416E-005,0.21,275.4231624617,275.4231624615
0.2,1.2545033178,1.3596602408,1.1276414592,0.1053334262,101.4076751674,-47.1941485169,100.4355525911,-48.1662710931,0.9798173586,40.4355525911,11.8337289069,0.9721225762,0.200039471,0.2546780107,0.1452825183,0.000039471,0.2,271.0676332524,271.0676332523
0.19,1.2332443816,1.3398870992,1.1037194973,0.1068220637,98.719373392,-48.0681113576,97.842032767,-48.9454519827,0.9820751349,37.842032767,11.0545480173,0.877340625,0.1900411682,0.2437276895,0.1362311423,4.11682011559687E-005,0.19,266.5855896544,266.5855896547
0.18,1.2112264499,1.3194457209,1.0788124492,0.1084015983,96.0765785833,-48.9227075864,95.2891592966,-49.7101268732,0.9841597812,35.2891592966,10.2898731268,0.7874192867,0.1800430216,0.2327420427,0.1272149358,4.30215503864025E-005,0.18,261.9659499823,261.9659499826
0.17,1.1883779447,1.2982747593,1.0528136781,0.1100822746,93.4807303385,-49.7574147708,92.7783717771,-50.4597733321,0.9860808221,32.7783717771,9.5402266679,0.7023585613,0.1700450538,0.2217175627,0.1182373835,4.50537748594296E-005,0.17,257.1959739275,257.1959739274
0.16,1.1646158386,1.2763031358,1.0255968918,0.1118760562,90.9334057785,-50.5716621684,90.3112473298,-51.1938206171,0.987847001,30.3112473298,8.8061793829,0.6221584488,0.1600472923,0.2106501455,0.1093025622,4.7292301027731E-005,0.16,252.2608975636,252.2608975636
0.15,1.1398429749,1.2534477448,0.9970108019,0.1137970116,88.436342159,-51.3648233534,87.8895232099,-51.9116423025,0.9894663523,27.8895232099,8.0883576975,0.5468189491,0.1500497705,0.1995349399,0.1004152897,4.97704504669962E-005,0.15,247.143458704,247.1434587043
0.14,1.1139445347,1.2296104133,0.9668717902,0.1158618062,85.9914649901,-52.1362072578,85.5151249278,-52.6125473201,0.990946265,25.5151249278,7.3874526799,0.4763400623,0.1400525291,0.1883661459,0.091581325,5.25290908197285E-005,0.14,241.8232695174,241.8232695168
0.13,1.0867832972,1.2046737913,0.9349535997,0.1180903339,83.6009235164,-52.8850471923,83.1902017279,-53.2957689808,0.9922935386,23.1902017279,6.7042310192,0.4107217885,0.1300556189,0.1771367371,0.082807644,5.56188559871625E-005,0.13,236.275971723,236.2759717232
0.12,1.0581931521,1.1784956744,0.9009724439,0.1205065276,81.2671362216,-53.6104872796,80.9171720942,-53.960451407,0.9935144329,20.9171720942,6.039548593,0.3499641274,0.1200591032,0.1658380693,0.0741028275,5.91031621117104E-005,0.12,230.4720745176,230.4720745169
0.11,1.0279700127,1.1509009532,0.8645648005,0.1231393962,78.9928503235,-54.3115655577,78.6987832442,-54.605632637,0.9946147116,18.6987832442,5.394367363,0.2940670793,0.1100630623,0.1544593148,0.0654776229,6.30623367481402E-005,0.11,224.3753160525,224.3753160524
0.1,0.9958587465,1.1216698402,0.8252530039,0.1260243223,76.7812213084,-54.9871928304,76.5381906643,-55.2302234744,0.9955996802,16.5381906643,4.7697765256,0.2430306441,0.1000675993,0.1429866141,0.0569457866,6.7599286496099E-005,0.1,217.9402847802,217.9402847801
