# Mass density, Pressure, Baryonic density
# Mev/fm^3, Mev/fm^3, fm^-3
4.49316e+14, 9.2014346e+34, 1e+39
4.47533e+14, 9.1197224e+34, 1e+39
4.4575e+14, 9.0380102e+34, 1e+39
4.43967e+14, 8.9579002e+34, 1e+39
4.42184e+14, 8.876188e+34, 1e+39
4.40401e+14, 8.7944758e+34, 1e+39
4.38618e+14, 8.7143658e+34, 1e+39
4.36835e+14, 8.6326536e+34, 1e+39
4.35052e+14, 8.5509414e+34, 1e+39
4.33269e+14, 8.4708314e+34, 1e+39
4.31486e+14, 8.3891192e+34, 1e+39
4.29703e+14, 8.3090092e+34, 1e+39
4.2792e+14, 8.227297e+34, 1e+39
4.26137e+14, 8.147187e+34, 1e+39
4.24354e+14, 8.0654748e+34, 1e+39
4.22571e+14, 7.9853648e+34, 1e+39
4.20788e+14, 7.9052548e+34, 1e+39
4.19005e+14, 7.8251448e+34, 1e+39
4.17222e+14, 7.7434326e+34, 1e+39
4.15439e+14, 7.6633226e+34, 1e+39
4.13656e+14, 7.5832126e+34, 1e+39
4.11873e+14, 7.5031026e+34, 1e+39
4.1009e+14, 7.4229926e+34, 1e+39
4.08307e+14, 7.3428826e+34, 1e+39
4.06524e+14, 7.2627726e+34, 1e+39
4.04741e+14, 7.1826626e+34, 1e+39
4.02958e+14, 7.1025526e+34, 1e+39
4.01175e+14, 7.0224426e+34, 1e+39
3.99392e+14, 6.9423326e+34, 1e+39
3.97609e+14, 6.8622226e+34, 1e+39
3.95826e+14, 6.7837148e+34, 1e+39
3.94043e+14, 6.7036048e+34, 1e+39
3.9226e+14, 6.6234948e+34, 1e+39
3.90477e+14, 6.544987e+34, 1e+39
3.88694e+14, 6.464877e+34, 1e+39
3.86911e+14, 6.384767e+34, 1e+39
3.85128e+14, 6.3062592e+34, 1e+39
3.83345e+14, 6.2261492e+34, 1e+39
3.81562e+14, 6.1476414e+34, 1e+39
3.79779e+14, 6.0691336e+34, 1e+39
3.77996e+14, 5.9890236e+34, 1e+39
3.76213e+14, 5.9105158e+34, 1e+39
3.7443e+14, 5.832008e+34, 1e+39
3.72647e+14, 5.751898e+34, 1e+39
3.70864e+14, 5.6733902e+34, 1e+39
3.69081e+14, 5.5948824e+34, 1e+39
3.67298e+14, 5.5163746e+34, 1e+39
3.65515e+14, 5.4378668e+34, 1e+39
3.63732e+14, 5.359359e+34, 1e+39
3.61949e+14, 5.2808512e+34, 1e+39
3.60166e+14, 5.2023434e+34, 1e+39
3.58383e+14, 5.1238356e+34, 1e+39
3.566e+14, 5.0453278e+34, 1e+39
3.54817e+14, 4.96682e+34, 1e+39
3.53034e+14, 4.8899144e+34, 1e+39
3.51251e+14, 4.8114066e+34, 1e+39
3.49468e+14, 4.7328988e+34, 1e+39
3.47685e+14, 4.6559932e+34, 1e+39
3.45902e+14, 4.5774854e+34, 1e+39
3.44119e+14, 4.4989776e+34, 1e+39
3.42336e+14, 4.422072e+34, 1e+39
3.40553e+14, 4.3435642e+34, 1e+39
3.3877e+14, 4.2666586e+34, 1e+39
3.36987e+14, 4.189753e+34, 1e+39
3.35204e+14, 4.1112452e+34, 1e+39
3.33421e+14, 4.0343396e+34, 1e+39
3.31638e+14, 3.957434e+34, 1e+39
3.29855e+14, 3.8789262e+34, 1e+39
3.28072e+14, 3.8020206e+34, 1e+39
3.26289e+14, 3.725115e+34, 1e+39
3.24506e+14, 3.6482094e+34, 1e+39
3.22723e+14, 3.5713038e+34, 1e+39
3.2094e+14, 3.4943982e+34, 1e+39
3.19157e+14, 3.4174926e+34, 1e+39
3.17374e+14, 3.340587e+34, 1e+39
3.15591e+14, 3.2636814e+34, 1e+39
3.13808e+14, 3.188378e+34, 1e+39
3.12025e+14, 3.1114724e+34, 1e+39
3.10242e+14, 3.0345668e+34, 1e+39
3.08459e+14, 2.9576612e+34, 1e+39
3.06676e+14, 2.8823578e+34, 1e+39
3.04893e+14, 2.8054522e+34, 1e+39
3.0311e+14, 2.7301488e+34, 1e+39
3.01327e+14, 2.6532432e+34, 1e+39
2.99544e+14, 2.5779398e+34, 1e+39
2.97761e+14, 2.5010342e+34, 1e+39
2.95978e+14, 2.4257308e+34, 1e+39
2.94195e+14, 2.3504274e+34, 1e+39
2.92412e+14, 2.2735218e+34, 1e+39
2.90629e+14, 2.1982184e+34, 1e+39
2.88846e+14, 2.122915e+34, 1e+39
2.87063e+14, 2.0476116e+34, 1e+39
2.8528e+14, 1.9723082e+34, 1e+39
2.83497e+14, 1.8970048e+34, 1e+39
2.81714e+14, 1.8217014e+34, 1e+39
2.79931e+14, 1.746398e+34, 1e+39
2.78148e+14, 1.6710946e+34, 1e+39
2.76365e+14, 1.59595142e+34, 1e+39
2.74582e+14, 1.52096846e+34, 1e+39
2.72799e+14, 1.44614572e+34, 1e+39
2.71016e+14, 1.37132298e+34, 1e+39
2.69233e+14, 1.29650024e+34, 1e+39
2.6745e+14, 1.22183772e+34, 1e+39
2.65667e+14, 1.14733542e+34, 1e+39
2.63884e+14, 1.07283312e+34, 1e+39
2.62101e+14, 9.9833082e+33, 1e+39
2.60318e+14, 9.2398874e+33, 1e+39
2.58535e+14, 8.4980688e+33, 1e+39
2.56752e+14, 7.754648e+33, 1e+39
2.54969e+14, 7.0144316e+33, 1e+39
2.53186e+14, 6.2742152e+33, 1e+39
2.51403e+14, 5.5339988e+33, 1e+39
2.4962e+14, 4.7953846e+33, 1e+39
2.47837e+14, 4.0567704e+33, 1e+39
2.46054e+14, 3.3197584e+33, 1e+39
2.44271e+14, 2.5843486e+33, 1e+39
2.42488e+14, 1.8473366e+33, 1e+39
2.40705e+14, 1.11320856e+33, 1e+39
2.38922e+14, 3.7924074e+32, 1e+39
